"etuus";"vuosi";"aikatyyppi";"viikko";"paiva";"viikonpaiva";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated"
"Perustoimeentulotuki";"2021";"paiva";"19";"2021-05-12";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4722";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"19";"2021-05-13";"torstai";"Koko Suomi";"kaikki";"kaikki";"2183";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"19";"2021-05-14";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4698";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"19";"2021-05-15";"lauantai";"Koko Suomi";"kaikki";"kaikki";"2360";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"19";"2021-05-16";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"3321";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-09";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4679";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-10";"tiistai";"Koko Suomi";"kaikki";"kaikki";"4942";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-11";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4756";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-12";"torstai";"Koko Suomi";"kaikki";"kaikki";"4708";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-13";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4286";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-14";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1407";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"19";"2022-05-15";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2789";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-08";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4563";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-09";"tiistai";"Koko Suomi";"kaikki";"kaikki";"4533";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-10";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4371";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-11";"torstai";"Koko Suomi";"kaikki";"kaikki";"4119";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-12";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3837";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-13";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1286";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"19";"2023-05-14";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2037";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-11";"maanantai";"Koko Suomi";"kaikki";"kaikki";"6615";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-12";"tiistai";"Koko Suomi";"kaikki";"kaikki";"6158";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-13";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"6611";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-14";"torstai";"Koko Suomi";"kaikki";"kaikki";"6843";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-15";"perjantai";"Koko Suomi";"kaikki";"kaikki";"6558";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-16";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1264";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"20";"2020-05-17";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"3586";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-17";"maanantai";"Koko Suomi";"kaikki";"kaikki";"8794";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-18";"tiistai";"Koko Suomi";"kaikki";"kaikki";"7942";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-19";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"7153";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-20";"torstai";"Koko Suomi";"kaikki";"kaikki";"6672";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-21";"perjantai";"Koko Suomi";"kaikki";"kaikki";"5079";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-22";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1556";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"20";"2021-05-23";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2520";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-16";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7146";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-17";"tiistai";"Koko Suomi";"kaikki";"kaikki";"6938";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-18";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"6399";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-19";"torstai";"Koko Suomi";"kaikki";"kaikki";"5888";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-20";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4754";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-21";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1189";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"20";"2022-05-22";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2730";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-15";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7200";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-16";"tiistai";"Koko Suomi";"kaikki";"kaikki";"6780";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-17";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"6470";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-18";"torstai";"Koko Suomi";"kaikki";"kaikki";"3059";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-19";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4949";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-20";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1649";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"20";"2023-05-21";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2649";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-18";"maanantai";"Koko Suomi";"kaikki";"kaikki";"8833";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-19";"tiistai";"Koko Suomi";"kaikki";"kaikki";"7650";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-20";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"7253";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-21";"torstai";"Koko Suomi";"kaikki";"kaikki";"2810";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-22";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4914";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-23";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1414";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"21";"2020-05-24";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2400";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-24";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7105";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-25";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5908";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-26";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5328";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-27";"torstai";"Koko Suomi";"kaikki";"kaikki";"4773";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-28";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3701";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-29";"lauantai";"Koko Suomi";"kaikki";"kaikki";"726";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"21";"2021-05-30";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1721";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-23";"maanantai";"Koko Suomi";"kaikki";"kaikki";"6756";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-24";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5551";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-25";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4810";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-26";"torstai";"Koko Suomi";"kaikki";"kaikki";"2167";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-27";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3727";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-28";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1090";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"21";"2022-05-29";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1534";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-22";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7529";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-23";"tiistai";"Koko Suomi";"kaikki";"kaikki";"6254";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-24";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5627";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-25";"torstai";"Koko Suomi";"kaikki";"kaikki";"4945";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-26";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3850";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-27";"lauantai";"Koko Suomi";"kaikki";"kaikki";"472";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"21";"2023-05-28";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1922";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-25";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7142";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-26";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5770";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-27";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5620";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-28";"torstai";"Koko Suomi";"kaikki";"kaikki";"4971";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-29";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4442";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-30";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1135";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"22";"2020-05-31";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2517";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-05-31";"maanantai";"Koko Suomi";"kaikki";"kaikki";"6075";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-06-01";"tiistai";"Koko Suomi";"kaikki";"kaikki";"6068";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-06-02";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4584";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-06-03";"torstai";"Koko Suomi";"kaikki";"kaikki";"3948";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-06-04";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3197";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-06-05";"lauantai";"Koko Suomi";"kaikki";"kaikki";"877";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"22";"2021-06-06";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1191";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-05-30";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4898";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-05-31";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5787";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-06-01";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5788";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-06-02";"torstai";"Koko Suomi";"kaikki";"kaikki";"4529";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-06-03";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3356";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-06-04";"lauantai";"Koko Suomi";"kaikki";"kaikki";"970";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"22";"2022-06-05";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1381";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-05-29";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4787";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-05-30";"tiistai";"Koko Suomi";"kaikki";"kaikki";"4622";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-05-31";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5264";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-06-01";"torstai";"Koko Suomi";"kaikki";"kaikki";"5813";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-06-02";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3850";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-06-03";"lauantai";"Koko Suomi";"kaikki";"kaikki";"986";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"22";"2023-06-04";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1543";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-01";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7158";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-02";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5167";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-03";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5079";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-04";"torstai";"Koko Suomi";"kaikki";"kaikki";"4531";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-05";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3957";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-06";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1043";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"23";"2020-06-07";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1466";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-07";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4521";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-08";"tiistai";"Koko Suomi";"kaikki";"kaikki";"4224";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-09";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4333";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-10";"torstai";"Koko Suomi";"kaikki";"kaikki";"3974";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-11";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3637";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-12";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1201";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"23";"2021-06-13";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1953";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-06";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4357";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-07";"tiistai";"Koko Suomi";"kaikki";"kaikki";"4040";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-08";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4004";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-09";"torstai";"Koko Suomi";"kaikki";"kaikki";"3928";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-10";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3372";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-11";"lauantai";"Koko Suomi";"kaikki";"kaikki";"493";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"23";"2022-06-12";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1853";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-05";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4579";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-06";"tiistai";"Koko Suomi";"kaikki";"kaikki";"4057";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-07";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"4056";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-08";"torstai";"Koko Suomi";"kaikki";"kaikki";"3901";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-09";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3158";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-10";"lauantai";"Koko Suomi";"kaikki";"kaikki";"966";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"23";"2023-06-11";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1519";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-08";"maanantai";"Koko Suomi";"kaikki";"kaikki";"5333";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-09";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5094";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-10";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5020";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-11";"torstai";"Koko Suomi";"kaikki";"kaikki";"4836";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-12";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4361";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-13";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1242";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"24";"2020-06-14";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2195";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-14";"maanantai";"Koko Suomi";"kaikki";"kaikki";"6414";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-15";"tiistai";"Koko Suomi";"kaikki";"kaikki";"7008";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-16";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"6404";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-17";"torstai";"Koko Suomi";"kaikki";"kaikki";"5940";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-18";"perjantai";"Koko Suomi";"kaikki";"kaikki";"5070";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-19";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1505";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"24";"2021-06-20";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2458";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-13";"maanantai";"Koko Suomi";"kaikki";"kaikki";"5607";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-14";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5769";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-15";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"6340";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-16";"torstai";"Koko Suomi";"kaikki";"kaikki";"6012";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-17";"perjantai";"Koko Suomi";"kaikki";"kaikki";"5011";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-18";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1706";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"24";"2022-06-19";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2512";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-12";"maanantai";"Koko Suomi";"kaikki";"kaikki";"4870";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-13";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5007";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-14";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5364";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-15";"torstai";"Koko Suomi";"kaikki";"kaikki";"5805";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-16";"perjantai";"Koko Suomi";"kaikki";"kaikki";"4955";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-17";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1695";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2023";"paiva";"24";"2023-06-18";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2529";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-15";"maanantai";"Koko Suomi";"kaikki";"kaikki";"8156";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-16";"tiistai";"Koko Suomi";"kaikki";"kaikki";"7366";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-17";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"6981";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-18";"torstai";"Koko Suomi";"kaikki";"kaikki";"5446";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-19";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1446";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-20";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1203";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2020";"paiva";"25";"2020-06-21";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2307";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-21";"maanantai";"Koko Suomi";"kaikki";"kaikki";"6560";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-22";"tiistai";"Koko Suomi";"kaikki";"kaikki";"5625";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-23";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"5429";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-24";"torstai";"Koko Suomi";"kaikki";"kaikki";"4125";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-25";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1120";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-26";"lauantai";"Koko Suomi";"kaikki";"kaikki";"890";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2021";"paiva";"25";"2021-06-27";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1662";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"25";"2022-06-20";"maanantai";"Koko Suomi";"kaikki";"kaikki";"7049";"2023/11/20 12:10:23"
"Perustoimeentulotuki";"2022";"paiva";"25";"2022-06-21";"tiistai";"Koko Suomi";"kaikki";"kaikki";"6028";"2023/11/20 12:10:23"
