"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"25-34";"kaikki";"2458";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"35-44";"kaikki";"2902";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"45-54";"kaikki";"3329";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"yli 54";"kaikki";"3963";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"18-24";"kaikki";"2573";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"25-34";"kaikki";"2573";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"35-44";"kaikki";"2983";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"45-54";"kaikki";"3664";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"yli 54";"kaikki";"4506";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"18-24";"miehet";"880";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"25-34";"miehet";"880";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"35-44";"miehet";"1159";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"45-54";"miehet";"1470";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"yli 54";"miehet";"1659";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"18-24";"miehet";"955";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"25-34";"miehet";"955";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"35-44";"miehet";"1211";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"45-54";"miehet";"1411";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"yli 54";"miehet";"1724";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"18-24";"miehet";"765";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"25-34";"miehet";"765";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"35-44";"miehet";"930";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"45-54";"miehet";"1129";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"yli 54";"miehet";"1378";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"18-24";"miehet";"867";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"25-34";"miehet";"867";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"35-44";"miehet";"1041";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"45-54";"miehet";"1166";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"yli 54";"miehet";"1513";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"18-24";"miehet";"923";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"25-34";"miehet";"923";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"35-44";"miehet";"1073";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"45-54";"miehet";"1338";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"yli 54";"miehet";"1732";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"18-24";"naiset";"1440";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"25-34";"naiset";"1440";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"35-44";"naiset";"1872";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"45-54";"naiset";"2488";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"yli 54";"naiset";"2640";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"18-24";"naiset";"1503";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"25-34";"naiset";"1503";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"35-44";"naiset";"2018";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"45-54";"naiset";"2417";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"yli 54";"naiset";"2803";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"18-24";"naiset";"1460";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"25-34";"naiset";"1460";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"35-44";"naiset";"1686";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"45-54";"naiset";"1978";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"yli 54";"naiset";"2379";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"18-24";"naiset";"1591";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"25-34";"naiset";"1591";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"35-44";"naiset";"1861";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"45-54";"naiset";"2163";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"yli 54";"naiset";"2450";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"18-24";"naiset";"1650";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"25-34";"naiset";"1650";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"35-44";"naiset";"1910";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"45-54";"naiset";"2326";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"yli 54";"naiset";"2774";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"18-24";"kaikki";"2250";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"25-34";"kaikki";"2250";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"35-44";"kaikki";"2833";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"45-54";"kaikki";"3559";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"yli 54";"kaikki";"3951";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"18-24";"kaikki";"2060";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"25-34";"kaikki";"2060";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"35-44";"kaikki";"2432";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"45-54";"kaikki";"3173";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"yli 54";"kaikki";"3445";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"18-24";"kaikki";"2328";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"25-34";"kaikki";"2328";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"35-44";"kaikki";"2789";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"45-54";"kaikki";"3220";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"yli 54";"kaikki";"3758";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"18-24";"kaikki";"2397";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"25-34";"kaikki";"2397";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"35-44";"kaikki";"2856";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"45-54";"kaikki";"3246";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"yli 54";"kaikki";"3726";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"18-24";"kaikki";"2482";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"25-34";"kaikki";"2482";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"35-44";"kaikki";"2856";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"45-54";"kaikki";"3288";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"yli 54";"kaikki";"4256";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"18-24";"miehet";"912";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"25-34";"miehet";"912";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"35-44";"miehet";"1117";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"45-54";"miehet";"1412";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"yli 54";"miehet";"1684";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"18-24";"miehet";"789";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"25-34";"miehet";"789";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"35-44";"miehet";"930";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"45-54";"miehet";"1234";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"yli 54";"miehet";"1395";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"18-24";"miehet";"853";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"25-34";"miehet";"853";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"35-44";"miehet";"998";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"45-54";"miehet";"1214";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"yli 54";"miehet";"1491";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"18-24";"miehet";"895";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"25-34";"miehet";"895";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"35-44";"miehet";"1065";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"45-54";"miehet";"1228";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"yli 54";"miehet";"1549";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"18-24";"miehet";"874";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"25-34";"miehet";"874";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"35-44";"miehet";"1014";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"45-54";"miehet";"1216";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"yli 54";"miehet";"1615";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"18-24";"naiset";"1338";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"25-34";"naiset";"1338";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"35-44";"naiset";"1716";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"45-54";"naiset";"2147";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"yli 54";"naiset";"2267";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"18-24";"naiset";"1271";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"25-34";"naiset";"1271";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"35-44";"naiset";"1502";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"45-54";"naiset";"1939";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"yli 54";"naiset";"2050";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"18-24";"naiset";"1475";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"25-34";"naiset";"1475";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"35-44";"naiset";"1791";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"45-54";"naiset";"2006";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"yli 54";"naiset";"2267";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"18-24";"naiset";"1502";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"25-34";"naiset";"1502";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"35-44";"naiset";"1791";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"45-54";"naiset";"2018";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"yli 54";"naiset";"2177";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"18-24";"naiset";"1608";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"25-34";"naiset";"1608";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"35-44";"naiset";"1842";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"45-54";"naiset";"2072";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"yli 54";"naiset";"2641";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"18-24";"kaikki";"2386";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"25-34";"kaikki";"2386";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"35-44";"kaikki";"3032";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"45-54";"kaikki";"3929";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"yli 54";"kaikki";"4330";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"18-24";"kaikki";"2753";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"25-34";"kaikki";"2753";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"35-44";"kaikki";"3168";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"45-54";"kaikki";"3721";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"yli 54";"kaikki";"4403";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"18-24";"kaikki";"2249";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"25-34";"kaikki";"2249";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"35-44";"kaikki";"2627";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"45-54";"kaikki";"3036";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"yli 54";"kaikki";"3609";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"18-24";"kaikki";"2197";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"25-34";"kaikki";"2197";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"35-44";"kaikki";"2540";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"45-54";"kaikki";"2797";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"yli 54";"kaikki";"3420";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"18-24";"kaikki";"2572";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"25-34";"kaikki";"2572";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"35-44";"kaikki";"3008";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"45-54";"kaikki";"3439";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"yli 54";"kaikki";"4511";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"18-24";"miehet";"905";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"25-34";"miehet";"905";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"35-44";"miehet";"1148";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"45-54";"miehet";"1512";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"yli 54";"miehet";"1655";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"18-24";"miehet";"1109";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"25-34";"miehet";"1109";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"35-44";"miehet";"1269";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"45-54";"miehet";"1507";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"yli 54";"miehet";"1782";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"18-24";"miehet";"868";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"25-34";"miehet";"868";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"35-44";"miehet";"999";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"45-54";"miehet";"1167";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"yli 54";"miehet";"1515";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"18-24";"miehet";"859";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"25-34";"miehet";"859";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"35-44";"miehet";"1037";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"45-54";"miehet";"1048";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"yli 54";"miehet";"1389";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"18-24";"miehet";"876";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"25-34";"miehet";"876";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"35-44";"miehet";"1042";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"45-54";"miehet";"1255";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"yli 54";"miehet";"1790";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"18-24";"naiset";"1481";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"25-34";"naiset";"1481";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"35-44";"naiset";"1884";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"45-54";"naiset";"2417";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"yli 54";"naiset";"2675";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"18-24";"naiset";"1644";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"25-34";"naiset";"1644";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"35-44";"naiset";"1899";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"45-54";"naiset";"2214";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"yli 54";"naiset";"2621";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"18-24";"naiset";"1381";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"25-34";"naiset";"1381";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"35-44";"naiset";"1628";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"45-54";"naiset";"1869";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"yli 54";"naiset";"2094";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"18-24";"naiset";"1338";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"25-34";"naiset";"1338";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"35-44";"naiset";"1503";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"45-54";"naiset";"1749";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"yli 54";"naiset";"2031";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"18-24";"naiset";"1696";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"25-34";"naiset";"1696";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"35-44";"naiset";"1966";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"45-54";"naiset";"2184";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"yli 54";"naiset";"2721";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"10";"Koko Suomi";"18-24";"kaikki";"2230";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"10";"Koko Suomi";"25-34";"kaikki";"2230";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"10";"Koko Suomi";"35-44";"kaikki";"2883";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"10";"Koko Suomi";"45-54";"kaikki";"3630";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2019";"viikko";"10";"Koko Suomi";"yli 54";"kaikki";"3962";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"10";"Koko Suomi";"18-24";"kaikki";"2280";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"10";"Koko Suomi";"25-34";"kaikki";"2280";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"10";"Koko Suomi";"35-44";"kaikki";"2850";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"10";"Koko Suomi";"45-54";"kaikki";"3470";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2020";"viikko";"10";"Koko Suomi";"yli 54";"kaikki";"3815";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"10";"Koko Suomi";"18-24";"kaikki";"2218";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"10";"Koko Suomi";"25-34";"kaikki";"2218";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"10";"Koko Suomi";"35-44";"kaikki";"2603";"2023/12/19 12:10:43"
"Sairauspäiväraha";"2021";"viikko";"10";"Koko Suomi";"45-54";"kaikki";"3075";"2023/12/19 12:10:43"
