"tyyppi";"vuosi";"aikatyyppi";"kuukausi";"viikko";"paiva";"viikonpaiva";"alue";"aluetaso";"palvelukanava";"saatavuusaika_ka";"hakemukset_sahkoiset_osuus";"puhelinpalvelun_vastausprosentti";"puhelinpalvelun_jonotusajan_keskiarvo_min";"updated"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kokkola";"kunta";"verkkopalvelu";NA;"72,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kokkola";"kunta";"verkkopalvelu";NA;"72,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kokkola";"kunta";"verkkopalvelu";NA;"73,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kokkola";"kunta";"verkkopalvelu";NA;"79,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kokkola";"kunta";"verkkopalvelu";NA;"81,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Lestijärvi";"kunta";"verkkopalvelu";NA;"75,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Lestijärvi";"kunta";"verkkopalvelu";NA;"70,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Lestijärvi";"kunta";"verkkopalvelu";NA;"69,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Lestijärvi";"kunta";"verkkopalvelu";NA;"71,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Lestijärvi";"kunta";"verkkopalvelu";NA;"78,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Perho";"kunta";"verkkopalvelu";NA;"78,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Perho";"kunta";"verkkopalvelu";NA;"73,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Perho";"kunta";"verkkopalvelu";NA;"75,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Perho";"kunta";"verkkopalvelu";NA;"72,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Perho";"kunta";"verkkopalvelu";NA;"77,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Toholampi";"kunta";"verkkopalvelu";NA;"77,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Toholampi";"kunta";"verkkopalvelu";NA;"69,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Toholampi";"kunta";"verkkopalvelu";NA;"64,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Toholampi";"kunta";"verkkopalvelu";NA;"71,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Toholampi";"kunta";"verkkopalvelu";NA;"72,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Veteli";"kunta";"verkkopalvelu";NA;"70,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Veteli";"kunta";"verkkopalvelu";NA;"67,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Veteli";"kunta";"verkkopalvelu";NA;"76,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Veteli";"kunta";"verkkopalvelu";NA;"74,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Veteli";"kunta";"verkkopalvelu";NA;"82,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Hankasalmi";"kunta";"verkkopalvelu";NA;"74,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Hankasalmi";"kunta";"verkkopalvelu";NA;"74,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Hankasalmi";"kunta";"verkkopalvelu";NA;"71,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Hankasalmi";"kunta";"verkkopalvelu";NA;"75,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Hankasalmi";"kunta";"verkkopalvelu";NA;"83,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Joutsa";"kunta";"verkkopalvelu";NA;"79,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Joutsa";"kunta";"verkkopalvelu";NA;"72,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Joutsa";"kunta";"verkkopalvelu";NA;"70,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Joutsa";"kunta";"verkkopalvelu";NA;"79,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Joutsa";"kunta";"verkkopalvelu";NA;"76,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Jyväskylä";"kunta";"verkkopalvelu";NA;"78,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Jyväskylä";"kunta";"verkkopalvelu";NA;"77,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Jyväskylä";"kunta";"verkkopalvelu";NA;"79,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Jyväskylä";"kunta";"verkkopalvelu";NA;"83,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Jyväskylä";"kunta";"verkkopalvelu";NA;"82,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Jämsä";"kunta";"verkkopalvelu";NA;"70,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Jämsä";"kunta";"verkkopalvelu";NA;"68,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Jämsä";"kunta";"verkkopalvelu";NA;"71,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Jämsä";"kunta";"verkkopalvelu";NA;"70,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Jämsä";"kunta";"verkkopalvelu";NA;"77,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kannonkoski";"kunta";"verkkopalvelu";NA;"81,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kannonkoski";"kunta";"verkkopalvelu";NA;"66,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kannonkoski";"kunta";"verkkopalvelu";NA;"71,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kannonkoski";"kunta";"verkkopalvelu";NA;"78,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kannonkoski";"kunta";"verkkopalvelu";NA;"75,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Karstula";"kunta";"verkkopalvelu";NA;"72,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Karstula";"kunta";"verkkopalvelu";NA;"68,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Karstula";"kunta";"verkkopalvelu";NA;"69,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Karstula";"kunta";"verkkopalvelu";NA;"71,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Karstula";"kunta";"verkkopalvelu";NA;"75,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Keuruu";"kunta";"verkkopalvelu";NA;"75,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Keuruu";"kunta";"verkkopalvelu";NA;"67,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Keuruu";"kunta";"verkkopalvelu";NA;"71,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Keuruu";"kunta";"verkkopalvelu";NA;"77,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Keuruu";"kunta";"verkkopalvelu";NA;"82,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kinnula";"kunta";"verkkopalvelu";NA;"71,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kinnula";"kunta";"verkkopalvelu";NA;"62,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kinnula";"kunta";"verkkopalvelu";NA;"71,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kinnula";"kunta";"verkkopalvelu";NA;"80,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kinnula";"kunta";"verkkopalvelu";NA;"76,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kivijärvi";"kunta";"verkkopalvelu";NA;"69,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kivijärvi";"kunta";"verkkopalvelu";NA;"67,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kivijärvi";"kunta";"verkkopalvelu";NA;"77,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kivijärvi";"kunta";"verkkopalvelu";NA;"81,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kivijärvi";"kunta";"verkkopalvelu";NA;"84,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Konnevesi";"kunta";"verkkopalvelu";NA;"75,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Konnevesi";"kunta";"verkkopalvelu";NA;"68,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Konnevesi";"kunta";"verkkopalvelu";NA;"73,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Konnevesi";"kunta";"verkkopalvelu";NA;"75,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Konnevesi";"kunta";"verkkopalvelu";NA;"74,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kyyjärvi";"kunta";"verkkopalvelu";NA;"75,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kyyjärvi";"kunta";"verkkopalvelu";NA;"69,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kyyjärvi";"kunta";"verkkopalvelu";NA;"77,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kyyjärvi";"kunta";"verkkopalvelu";NA;"76,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kyyjärvi";"kunta";"verkkopalvelu";NA;"81,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Laukaa";"kunta";"verkkopalvelu";NA;"75,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Laukaa";"kunta";"verkkopalvelu";NA;"73,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Laukaa";"kunta";"verkkopalvelu";NA;"78,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Laukaa";"kunta";"verkkopalvelu";NA;"82,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Laukaa";"kunta";"verkkopalvelu";NA;"82,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Luhanka";"kunta";"verkkopalvelu";NA;"86,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Luhanka";"kunta";"verkkopalvelu";NA;"70,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Luhanka";"kunta";"verkkopalvelu";NA;"66,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Luhanka";"kunta";"verkkopalvelu";NA;"74,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Luhanka";"kunta";"verkkopalvelu";NA;"73,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Multia";"kunta";"verkkopalvelu";NA;"75,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Multia";"kunta";"verkkopalvelu";NA;"66,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Multia";"kunta";"verkkopalvelu";NA;"65,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Multia";"kunta";"verkkopalvelu";NA;"76,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Multia";"kunta";"verkkopalvelu";NA;"79,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Muurame";"kunta";"verkkopalvelu";NA;"75,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Muurame";"kunta";"verkkopalvelu";NA;"71,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Muurame";"kunta";"verkkopalvelu";NA;"77,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Muurame";"kunta";"verkkopalvelu";NA;"82,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Muurame";"kunta";"verkkopalvelu";NA;"80,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Petäjävesi";"kunta";"verkkopalvelu";NA;"77,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Petäjävesi";"kunta";"verkkopalvelu";NA;"76,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Petäjävesi";"kunta";"verkkopalvelu";NA;"77,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Petäjävesi";"kunta";"verkkopalvelu";NA;"80,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Petäjävesi";"kunta";"verkkopalvelu";NA;"82,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Pihtipudas";"kunta";"verkkopalvelu";NA;"73,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Pihtipudas";"kunta";"verkkopalvelu";NA;"68,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Pihtipudas";"kunta";"verkkopalvelu";NA;"66,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Pihtipudas";"kunta";"verkkopalvelu";NA;"79,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Pihtipudas";"kunta";"verkkopalvelu";NA;"76,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Saarijärvi";"kunta";"verkkopalvelu";NA;"72,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Saarijärvi";"kunta";"verkkopalvelu";NA;"68,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Saarijärvi";"kunta";"verkkopalvelu";NA;"72,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Saarijärvi";"kunta";"verkkopalvelu";NA;"79,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Saarijärvi";"kunta";"verkkopalvelu";NA;"78,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Toivakka";"kunta";"verkkopalvelu";NA;"74,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Toivakka";"kunta";"verkkopalvelu";NA;"74,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Toivakka";"kunta";"verkkopalvelu";NA;"71,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Toivakka";"kunta";"verkkopalvelu";NA;"79,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Toivakka";"kunta";"verkkopalvelu";NA;"77,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Uurainen";"kunta";"verkkopalvelu";NA;"76,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Uurainen";"kunta";"verkkopalvelu";NA;"67,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Uurainen";"kunta";"verkkopalvelu";NA;"75,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Uurainen";"kunta";"verkkopalvelu";NA;"80,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Uurainen";"kunta";"verkkopalvelu";NA;"81,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Viitasaari";"kunta";"verkkopalvelu";NA;"66,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Viitasaari";"kunta";"verkkopalvelu";NA;"64,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Viitasaari";"kunta";"verkkopalvelu";NA;"65,1000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Viitasaari";"kunta";"verkkopalvelu";NA;"77,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Viitasaari";"kunta";"verkkopalvelu";NA;"77,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Äänekoski";"kunta";"verkkopalvelu";NA;"74,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Äänekoski";"kunta";"verkkopalvelu";NA;"68,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Äänekoski";"kunta";"verkkopalvelu";NA;"70,4000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Äänekoski";"kunta";"verkkopalvelu";NA;"76,8000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Äänekoski";"kunta";"verkkopalvelu";NA;"74,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Hamina";"kunta";"verkkopalvelu";NA;"75,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Hamina";"kunta";"verkkopalvelu";NA;"75,5000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Hamina";"kunta";"verkkopalvelu";NA;"78,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Hamina";"kunta";"verkkopalvelu";NA;"77,6000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Hamina";"kunta";"verkkopalvelu";NA;"79,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kotka";"kunta";"verkkopalvelu";NA;"77,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kotka";"kunta";"verkkopalvelu";NA;"72,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kotka";"kunta";"verkkopalvelu";NA;"75,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kotka";"kunta";"verkkopalvelu";NA;"75,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kotka";"kunta";"verkkopalvelu";NA;"78,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Kouvola";"kunta";"verkkopalvelu";NA;"77,2000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2020";"kuukausi";"11";NA;NA;NA;"Kouvola";"kunta";"verkkopalvelu";NA;"75,3000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2021";"kuukausi";"11";NA;NA;NA;"Kouvola";"kunta";"verkkopalvelu";NA;"76,9000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2022";"kuukausi";"11";NA;NA;NA;"Kouvola";"kunta";"verkkopalvelu";NA;"74,7000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2023";"kuukausi";"11";NA;NA;NA;"Kouvola";"kunta";"verkkopalvelu";NA;"79,0000000000000";NA;NA;"2023/12/26 16:37:08"
"verkkohakemusten osuus";"2019";"kuukausi";"11";NA;NA;NA;"Miehikkälä";"kunta";"verkkopalvelu";NA;"80,4000000000000";NA;NA;"2023/12/26 16:37:08"
