etuus;vuosi;aikatyyppi;viikko;paiva;viikonpaiva;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Perustoimeentulotuki;2020;paiva;11;2020-03-13;perjantai;Koko Suomi;kaikki;kaikki;4630;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;11;2020-03-14;lauantai;Koko Suomi;kaikki;kaikki;1404;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;11;2020-03-15;sunnuntai;Koko Suomi;kaikki;kaikki;2934;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-15;maanantai;Koko Suomi;kaikki;kaikki;7589;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-16;tiistai;Koko Suomi;kaikki;kaikki;7625;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-17;keskiviikko;Koko Suomi;kaikki;kaikki;7329;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-18;torstai;Koko Suomi;kaikki;kaikki;6304;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-19;perjantai;Koko Suomi;kaikki;kaikki;5058;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-20;lauantai;Koko Suomi;kaikki;kaikki;1658;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;11;2021-03-21;sunnuntai;Koko Suomi;kaikki;kaikki;2693;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-16;maanantai;Koko Suomi;kaikki;kaikki;9178;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-17;tiistai;Koko Suomi;kaikki;kaikki;8493;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-18;keskiviikko;Koko Suomi;kaikki;kaikki;7963;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-19;torstai;Koko Suomi;kaikki;kaikki;7310;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-20;perjantai;Koko Suomi;kaikki;kaikki;5938;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-21;lauantai;Koko Suomi;kaikki;kaikki;1169;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;12;2020-03-22;sunnuntai;Koko Suomi;kaikki;kaikki;2963;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-22;maanantai;Koko Suomi;kaikki;kaikki;7261;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-23;tiistai;Koko Suomi;kaikki;kaikki;6043;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-24;keskiviikko;Koko Suomi;kaikki;kaikki;5664;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-25;torstai;Koko Suomi;kaikki;kaikki;4994;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-26;perjantai;Koko Suomi;kaikki;kaikki;3941;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-27;lauantai;Koko Suomi;kaikki;kaikki;1134;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;12;2021-03-28;sunnuntai;Koko Suomi;kaikki;kaikki;1643;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-23;maanantai;Koko Suomi;kaikki;kaikki;7708;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-24;tiistai;Koko Suomi;kaikki;kaikki;6286;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-25;keskiviikko;Koko Suomi;kaikki;kaikki;6154;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-26;torstai;Koko Suomi;kaikki;kaikki;5115;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-27;perjantai;Koko Suomi;kaikki;kaikki;4151;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-28;lauantai;Koko Suomi;kaikki;kaikki;1258;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;13;2020-03-29;sunnuntai;Koko Suomi;kaikki;kaikki;1609;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-03-29;maanantai;Koko Suomi;kaikki;kaikki;4986;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-03-30;tiistai;Koko Suomi;kaikki;kaikki;4456;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-03-31;keskiviikko;Koko Suomi;kaikki;kaikki;5301;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-04-01;torstai;Koko Suomi;kaikki;kaikki;4311;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-04-02;perjantai;Koko Suomi;kaikki;kaikki;1357;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-04-03;lauantai;Koko Suomi;kaikki;kaikki;860;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;13;2021-04-04;sunnuntai;Koko Suomi;kaikki;kaikki;1119;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-03-30;maanantai;Koko Suomi;kaikki;kaikki;5509;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-03-31;tiistai;Koko Suomi;kaikki;kaikki;6047;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-04-01;keskiviikko;Koko Suomi;kaikki;kaikki;6505;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-04-02;torstai;Koko Suomi;kaikki;kaikki;5073;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-04-03;perjantai;Koko Suomi;kaikki;kaikki;4566;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-04-04;lauantai;Koko Suomi;kaikki;kaikki;1365;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;14;2020-04-05;sunnuntai;Koko Suomi;kaikki;kaikki;1037;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-05;maanantai;Koko Suomi;kaikki;kaikki;2018;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-06;tiistai;Koko Suomi;kaikki;kaikki;4528;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-07;keskiviikko;Koko Suomi;kaikki;kaikki;4768;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-08;torstai;Koko Suomi;kaikki;kaikki;4378;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-09;perjantai;Koko Suomi;kaikki;kaikki;3618;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-10;lauantai;Koko Suomi;kaikki;kaikki;1087;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;14;2021-04-11;sunnuntai;Koko Suomi;kaikki;kaikki;1444;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-06;maanantai;Koko Suomi;kaikki;kaikki;4938;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-07;tiistai;Koko Suomi;kaikki;kaikki;5083;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-08;keskiviikko;Koko Suomi;kaikki;kaikki;5243;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-09;torstai;Koko Suomi;kaikki;kaikki;4116;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-10;perjantai;Koko Suomi;kaikki;kaikki;1532;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-11;lauantai;Koko Suomi;kaikki;kaikki;1182;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;15;2020-04-12;sunnuntai;Koko Suomi;kaikki;kaikki;1569;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-12;maanantai;Koko Suomi;kaikki;kaikki;5315;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-13;tiistai;Koko Suomi;kaikki;kaikki;5529;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-14;keskiviikko;Koko Suomi;kaikki;kaikki;5763;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-15;torstai;Koko Suomi;kaikki;kaikki;6280;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-16;perjantai;Koko Suomi;kaikki;kaikki;5269;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-17;lauantai;Koko Suomi;kaikki;kaikki;1546;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;15;2021-04-18;sunnuntai;Koko Suomi;kaikki;kaikki;2373;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-13;maanantai;Koko Suomi;kaikki;kaikki;3178;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-14;tiistai;Koko Suomi;kaikki;kaikki;7734;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-15;keskiviikko;Koko Suomi;kaikki;kaikki;8203;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-16;torstai;Koko Suomi;kaikki;kaikki;7177;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-17;perjantai;Koko Suomi;kaikki;kaikki;6537;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-18;lauantai;Koko Suomi;kaikki;kaikki;1794;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;16;2020-04-19;sunnuntai;Koko Suomi;kaikki;kaikki;2356;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-19;maanantai;Koko Suomi;kaikki;kaikki;7627;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-20;tiistai;Koko Suomi;kaikki;kaikki;6350;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-21;keskiviikko;Koko Suomi;kaikki;kaikki;6168;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-22;torstai;Koko Suomi;kaikki;kaikki;5578;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-23;perjantai;Koko Suomi;kaikki;kaikki;4325;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-24;lauantai;Koko Suomi;kaikki;kaikki;1399;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;16;2021-04-25;sunnuntai;Koko Suomi;kaikki;kaikki;2016;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-20;maanantai;Koko Suomi;kaikki;kaikki;7897;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-21;tiistai;Koko Suomi;kaikki;kaikki;6094;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-22;keskiviikko;Koko Suomi;kaikki;kaikki;6305;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-23;torstai;Koko Suomi;kaikki;kaikki;5480;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-24;perjantai;Koko Suomi;kaikki;kaikki;4720;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-25;lauantai;Koko Suomi;kaikki;kaikki;1260;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;17;2020-04-26;sunnuntai;Koko Suomi;kaikki;kaikki;1943;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-04-26;maanantai;Koko Suomi;kaikki;kaikki;5647;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-04-27;tiistai;Koko Suomi;kaikki;kaikki;4819;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-04-28;keskiviikko;Koko Suomi;kaikki;kaikki;4410;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-04-29;torstai;Koko Suomi;kaikki;kaikki;3889;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-04-30;perjantai;Koko Suomi;kaikki;kaikki;3745;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-05-01;lauantai;Koko Suomi;kaikki;kaikki;1233;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;17;2021-05-02;sunnuntai;Koko Suomi;kaikki;kaikki;1697;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-04-27;maanantai;Koko Suomi;kaikki;kaikki;5920;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-04-28;tiistai;Koko Suomi;kaikki;kaikki;5127;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-04-29;keskiviikko;Koko Suomi;kaikki;kaikki;5072;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-04-30;torstai;Koko Suomi;kaikki;kaikki;5130;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-05-01;perjantai;Koko Suomi;kaikki;kaikki;1660;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-05-02;lauantai;Koko Suomi;kaikki;kaikki;1396;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;18;2020-05-03;sunnuntai;Koko Suomi;kaikki;kaikki;1965;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-03;maanantai;Koko Suomi;kaikki;kaikki;5631;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-04;tiistai;Koko Suomi;kaikki;kaikki;4653;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-05;keskiviikko;Koko Suomi;kaikki;kaikki;4598;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-06;torstai;Koko Suomi;kaikki;kaikki;4157;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-07;perjantai;Koko Suomi;kaikki;kaikki;3420;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-08;lauantai;Koko Suomi;kaikki;kaikki;1142;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;18;2021-05-09;sunnuntai;Koko Suomi;kaikki;kaikki;1425;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-04;maanantai;Koko Suomi;kaikki;kaikki;6646;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-05;tiistai;Koko Suomi;kaikki;kaikki;5235;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-06;keskiviikko;Koko Suomi;kaikki;kaikki;5158;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-07;torstai;Koko Suomi;kaikki;kaikki;4942;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-08;perjantai;Koko Suomi;kaikki;kaikki;4082;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-09;lauantai;Koko Suomi;kaikki;kaikki;1194;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;19;2020-05-10;sunnuntai;Koko Suomi;kaikki;kaikki;1744;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-10;maanantai;Koko Suomi;kaikki;kaikki;5456;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-11;tiistai;Koko Suomi;kaikki;kaikki;4820;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-12;keskiviikko;Koko Suomi;kaikki;kaikki;4722;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-13;torstai;Koko Suomi;kaikki;kaikki;2183;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-14;perjantai;Koko Suomi;kaikki;kaikki;4698;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-15;lauantai;Koko Suomi;kaikki;kaikki;2360;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;19;2021-05-16;sunnuntai;Koko Suomi;kaikki;kaikki;3321;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-11;maanantai;Koko Suomi;kaikki;kaikki;6615;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-12;tiistai;Koko Suomi;kaikki;kaikki;6158;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-13;keskiviikko;Koko Suomi;kaikki;kaikki;6611;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-14;torstai;Koko Suomi;kaikki;kaikki;6843;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-15;perjantai;Koko Suomi;kaikki;kaikki;6558;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-16;lauantai;Koko Suomi;kaikki;kaikki;1264;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;20;2020-05-17;sunnuntai;Koko Suomi;kaikki;kaikki;3586;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-17;maanantai;Koko Suomi;kaikki;kaikki;8794;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-18;tiistai;Koko Suomi;kaikki;kaikki;7942;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-19;keskiviikko;Koko Suomi;kaikki;kaikki;7153;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-20;torstai;Koko Suomi;kaikki;kaikki;6672;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-21;perjantai;Koko Suomi;kaikki;kaikki;5079;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-22;lauantai;Koko Suomi;kaikki;kaikki;1556;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;20;2021-05-23;sunnuntai;Koko Suomi;kaikki;kaikki;2520;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-18;maanantai;Koko Suomi;kaikki;kaikki;8833;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-19;tiistai;Koko Suomi;kaikki;kaikki;7650;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-20;keskiviikko;Koko Suomi;kaikki;kaikki;7253;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-21;torstai;Koko Suomi;kaikki;kaikki;2810;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-22;perjantai;Koko Suomi;kaikki;kaikki;4914;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-23;lauantai;Koko Suomi;kaikki;kaikki;1414;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;21;2020-05-24;sunnuntai;Koko Suomi;kaikki;kaikki;2400;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-24;maanantai;Koko Suomi;kaikki;kaikki;7105;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-25;tiistai;Koko Suomi;kaikki;kaikki;5908;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-26;keskiviikko;Koko Suomi;kaikki;kaikki;5328;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-27;torstai;Koko Suomi;kaikki;kaikki;4773;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-28;perjantai;Koko Suomi;kaikki;kaikki;3701;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-29;lauantai;Koko Suomi;kaikki;kaikki;726;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;21;2021-05-30;sunnuntai;Koko Suomi;kaikki;kaikki;1721;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-25;maanantai;Koko Suomi;kaikki;kaikki;7142;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-26;tiistai;Koko Suomi;kaikki;kaikki;5770;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-27;keskiviikko;Koko Suomi;kaikki;kaikki;5620;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-28;torstai;Koko Suomi;kaikki;kaikki;4971;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-29;perjantai;Koko Suomi;kaikki;kaikki;4442;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-30;lauantai;Koko Suomi;kaikki;kaikki;1135;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;22;2020-05-31;sunnuntai;Koko Suomi;kaikki;kaikki;2517;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-05-31;maanantai;Koko Suomi;kaikki;kaikki;6075;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-06-01;tiistai;Koko Suomi;kaikki;kaikki;6068;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-06-02;keskiviikko;Koko Suomi;kaikki;kaikki;4584;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-06-03;torstai;Koko Suomi;kaikki;kaikki;3948;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-06-04;perjantai;Koko Suomi;kaikki;kaikki;3197;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-06-05;lauantai;Koko Suomi;kaikki;kaikki;877;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;22;2021-06-06;sunnuntai;Koko Suomi;kaikki;kaikki;1191;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-01;maanantai;Koko Suomi;kaikki;kaikki;7158;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-02;tiistai;Koko Suomi;kaikki;kaikki;5167;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-03;keskiviikko;Koko Suomi;kaikki;kaikki;5079;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-04;torstai;Koko Suomi;kaikki;kaikki;4531;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-05;perjantai;Koko Suomi;kaikki;kaikki;3957;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-06;lauantai;Koko Suomi;kaikki;kaikki;1043;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;23;2020-06-07;sunnuntai;Koko Suomi;kaikki;kaikki;1466;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-07;maanantai;Koko Suomi;kaikki;kaikki;4521;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-08;tiistai;Koko Suomi;kaikki;kaikki;4224;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-09;keskiviikko;Koko Suomi;kaikki;kaikki;4333;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-10;torstai;Koko Suomi;kaikki;kaikki;3974;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-11;perjantai;Koko Suomi;kaikki;kaikki;3637;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-12;lauantai;Koko Suomi;kaikki;kaikki;1201;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;23;2021-06-13;sunnuntai;Koko Suomi;kaikki;kaikki;1953;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-08;maanantai;Koko Suomi;kaikki;kaikki;5333;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-09;tiistai;Koko Suomi;kaikki;kaikki;5094;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-10;keskiviikko;Koko Suomi;kaikki;kaikki;5020;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-11;torstai;Koko Suomi;kaikki;kaikki;4836;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-12;perjantai;Koko Suomi;kaikki;kaikki;4361;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-13;lauantai;Koko Suomi;kaikki;kaikki;1242;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;24;2020-06-14;sunnuntai;Koko Suomi;kaikki;kaikki;2195;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-14;maanantai;Koko Suomi;kaikki;kaikki;6414;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-15;tiistai;Koko Suomi;kaikki;kaikki;7008;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-16;keskiviikko;Koko Suomi;kaikki;kaikki;6404;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-17;torstai;Koko Suomi;kaikki;kaikki;5940;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-18;perjantai;Koko Suomi;kaikki;kaikki;5070;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-19;lauantai;Koko Suomi;kaikki;kaikki;1505;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;24;2021-06-20;sunnuntai;Koko Suomi;kaikki;kaikki;2458;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-15;maanantai;Koko Suomi;kaikki;kaikki;8156;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-16;tiistai;Koko Suomi;kaikki;kaikki;7366;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-17;keskiviikko;Koko Suomi;kaikki;kaikki;6981;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-18;torstai;Koko Suomi;kaikki;kaikki;5446;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-19;perjantai;Koko Suomi;kaikki;kaikki;1446;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-20;lauantai;Koko Suomi;kaikki;kaikki;1203;2021/07/13 10:02:58
Perustoimeentulotuki;2020;paiva;25;2020-06-21;sunnuntai;Koko Suomi;kaikki;kaikki;2307;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-21;maanantai;Koko Suomi;kaikki;kaikki;6560;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-22;tiistai;Koko Suomi;kaikki;kaikki;5625;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-23;keskiviikko;Koko Suomi;kaikki;kaikki;5429;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-24;torstai;Koko Suomi;kaikki;kaikki;4125;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-25;perjantai;Koko Suomi;kaikki;kaikki;1120;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-26;lauantai;Koko Suomi;kaikki;kaikki;890;2021/07/13 10:02:58
Perustoimeentulotuki;2021;paiva;25;2021-06-27;sunnuntai;Koko Suomi;kaikki;kaikki;1662;2021/07/13 10:02:58
