etuus;vuosi;aikatyyppi;viikko;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Yleinen asumistuki;2019;viikko;48;Koko Suomi;alle 25;naiset;1921;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;48;Koko Suomi;25-34;naiset;1507;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;48;Koko Suomi;35-44;naiset;992;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;48;Koko Suomi;45-54;naiset;527;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;48;Koko Suomi;yli 54;naiset;334;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;48;Koko Suomi;alle 25;naiset;2246;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;48;Koko Suomi;25-34;naiset;1598;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;48;Koko Suomi;35-44;naiset;936;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;48;Koko Suomi;45-54;naiset;568;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;48;Koko Suomi;yli 54;naiset;302;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;alle 25;kaikki;4158;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;25-34;kaikki;3577;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;35-44;kaikki;2340;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;45-54;kaikki;1588;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;yli 54;kaikki;1103;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;alle 25;kaikki;5297;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;25-34;kaikki;4818;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;35-44;kaikki;3076;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;45-54;kaikki;2101;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;yli 54;kaikki;1518;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;alle 25;miehet;1711;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;25-34;miehet;1650;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;35-44;miehet;1002;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;45-54;miehet;741;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;yli 54;miehet;569;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;alle 25;miehet;2200;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;25-34;miehet;2281;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;35-44;miehet;1327;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;45-54;miehet;1009;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;yli 54;miehet;791;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;alle 25;naiset;2447;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;25-34;naiset;1927;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;35-44;naiset;1338;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;45-54;naiset;847;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;49;Koko Suomi;yli 54;naiset;534;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;alle 25;naiset;3097;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;25-34;naiset;2537;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;35-44;naiset;1749;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;45-54;naiset;1092;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;49;Koko Suomi;yli 54;naiset;727;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;alle 25;kaikki;4958;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;25-34;kaikki;4446;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;35-44;kaikki;3005;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;45-54;kaikki;2131;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;yli 54;kaikki;1516;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;alle 25;kaikki;4164;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;25-34;kaikki;3513;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;35-44;kaikki;2343;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;45-54;kaikki;1588;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;yli 54;kaikki;1249;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;alle 25;miehet;2043;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;25-34;miehet;2021;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;35-44;miehet;1246;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;45-54;miehet;994;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;yli 54;miehet;781;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;alle 25;miehet;1669;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;25-34;miehet;1598;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;35-44;miehet;1043;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;45-54;miehet;749;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;yli 54;miehet;668;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;alle 25;naiset;2915;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;25-34;naiset;2425;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;35-44;naiset;1759;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;45-54;naiset;1137;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;50;Koko Suomi;yli 54;naiset;735;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;alle 25;naiset;2495;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;25-34;naiset;1915;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;35-44;naiset;1300;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;45-54;naiset;839;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;50;Koko Suomi;yli 54;naiset;581;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;alle 25;kaikki;3772;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;25-34;kaikki;3079;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;35-44;kaikki;1732;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;45-54;kaikki;1058;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;yli 54;kaikki;759;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;alle 25;kaikki;4511;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;25-34;kaikki;3725;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;35-44;kaikki;2138;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;45-54;kaikki;1404;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;yli 54;kaikki;915;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;alle 25;miehet;1629;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;25-34;miehet;1432;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;35-44;miehet;763;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;45-54;miehet;519;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;yli 54;miehet;403;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;alle 25;miehet;1928;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;25-34;miehet;1755;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;35-44;miehet;905;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;45-54;miehet;669;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;yli 54;miehet;455;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;alle 25;naiset;2143;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;25-34;naiset;1647;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;35-44;naiset;969;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;45-54;naiset;539;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;51;Koko Suomi;yli 54;naiset;356;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;alle 25;naiset;2583;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;25-34;naiset;1970;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;35-44;naiset;1233;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;45-54;naiset;735;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;51;Koko Suomi;yli 54;naiset;460;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;alle 25;kaikki;2410;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;25-34;kaikki;1752;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;35-44;kaikki;916;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;45-54;kaikki;500;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;yli 54;kaikki;305;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;alle 25;kaikki;2712;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;25-34;kaikki;1995;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;35-44;kaikki;990;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;45-54;kaikki;598;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;yli 54;kaikki;367;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;alle 25;miehet;1075;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;25-34;miehet;816;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;35-44;miehet;366;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;45-54;miehet;227;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;yli 54;miehet;145;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;alle 25;miehet;1189;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;25-34;miehet;953;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;35-44;miehet;470;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;45-54;miehet;271;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;yli 54;miehet;193;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;alle 25;naiset;1335;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;25-34;naiset;936;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;35-44;naiset;550;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;45-54;naiset;273;2021/03/02 12:03:58
Yleinen asumistuki;2019;viikko;52;Koko Suomi;yli 54;naiset;160;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;alle 25;naiset;1523;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;25-34;naiset;1042;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;35-44;naiset;520;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;45-54;naiset;327;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;52;Koko Suomi;yli 54;naiset;174;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;alle 25;kaikki;4950;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;25-34;kaikki;4069;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;35-44;kaikki;2233;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;45-54;kaikki;1365;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;yli 54;kaikki;884;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;alle 25;miehet;2088;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;25-34;miehet;1873;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;35-44;miehet;962;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;45-54;miehet;626;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;yli 54;miehet;419;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;alle 25;naiset;2862;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;25-34;naiset;2196;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;35-44;naiset;1271;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;45-54;naiset;739;2021/03/02 12:03:58
Yleinen asumistuki;2020;viikko;53;Koko Suomi;yli 54;naiset;465;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;alle 25;kaikki;5488;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;25-34;kaikki;6181;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;35-44;kaikki;4113;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;45-54;kaikki;3365;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;yli 54;kaikki;2869;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;alle 25;kaikki;5297;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;25-34;kaikki;6434;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;35-44;kaikki;4464;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;45-54;kaikki;3534;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;yli 54;kaikki;3356;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;alle 25;kaikki;6081;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;25-34;kaikki;6992;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;35-44;kaikki;4917;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;45-54;kaikki;3725;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;yli 54;kaikki;3820;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;alle 25;miehet;3011;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;25-34;miehet;3453;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;35-44;miehet;2274;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;45-54;miehet;1810;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;yli 54;miehet;1427;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;alle 25;miehet;2981;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;25-34;miehet;3627;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;35-44;miehet;2403;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;45-54;miehet;1896;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;yli 54;miehet;1659;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;alle 25;miehet;3203;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;25-34;miehet;3910;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;35-44;miehet;2658;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;45-54;miehet;2059;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;yli 54;miehet;1917;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;alle 25;naiset;2477;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;25-34;naiset;2728;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;35-44;naiset;1839;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;45-54;naiset;1555;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;1;Koko Suomi;yli 54;naiset;1442;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;alle 25;naiset;2316;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;25-34;naiset;2807;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;35-44;naiset;2061;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;45-54;naiset;1638;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;1;Koko Suomi;yli 54;naiset;1697;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;alle 25;naiset;2878;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;25-34;naiset;3082;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;35-44;naiset;2259;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;45-54;naiset;1666;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;1;Koko Suomi;yli 54;naiset;1903;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;alle 25;kaikki;6719;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;25-34;kaikki;8035;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;35-44;kaikki;5701;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;45-54;kaikki;5085;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;yli 54;kaikki;5152;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;alle 25;kaikki;6093;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;25-34;kaikki;7089;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;35-44;kaikki;5177;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;45-54;kaikki;4190;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;yli 54;kaikki;3941;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;alle 25;kaikki;7902;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;25-34;kaikki;8705;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;35-44;kaikki;6460;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;45-54;kaikki;5059;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;yli 54;kaikki;5088;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;alle 25;miehet;3614;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;25-34;miehet;4253;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;35-44;miehet;3115;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;45-54;miehet;2722;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;yli 54;miehet;2577;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;alle 25;miehet;3228;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;25-34;miehet;3774;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;35-44;miehet;2788;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;45-54;miehet;2308;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;yli 54;miehet;1977;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;alle 25;miehet;4159;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;25-34;miehet;4735;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;35-44;miehet;3452;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;45-54;miehet;2739;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;yli 54;miehet;2584;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;alle 25;naiset;3105;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;25-34;naiset;3782;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;35-44;naiset;2586;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;45-54;naiset;2363;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;2;Koko Suomi;yli 54;naiset;2575;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;alle 25;naiset;2865;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;25-34;naiset;3315;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;35-44;naiset;2389;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;45-54;naiset;1882;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;2;Koko Suomi;yli 54;naiset;1964;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;alle 25;naiset;3743;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;25-34;naiset;3970;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;35-44;naiset;3008;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;45-54;naiset;2320;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;2;Koko Suomi;yli 54;naiset;2504;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;alle 25;kaikki;10300;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;25-34;kaikki;11442;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;35-44;kaikki;8239;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;45-54;kaikki;7466;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;yli 54;kaikki;6785;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;alle 25;kaikki;8762;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;25-34;kaikki;10220;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;35-44;kaikki;7472;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;45-54;kaikki;6263;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;yli 54;kaikki;6265;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;alle 25;kaikki;9689;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;25-34;kaikki;10060;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;35-44;kaikki;6826;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;45-54;kaikki;5096;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;yli 54;kaikki;5288;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;alle 25;miehet;5439;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;25-34;miehet;6201;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;35-44;miehet;4529;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;45-54;miehet;4151;2021/03/02 12:03:58
Perustoimeentulotuki;2019;viikko;3;Koko Suomi;yli 54;miehet;3560;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;alle 25;miehet;4712;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;25-34;miehet;5474;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;35-44;miehet;4114;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;45-54;miehet;3462;2021/03/02 12:03:58
Perustoimeentulotuki;2020;viikko;3;Koko Suomi;yli 54;miehet;3154;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;alle 25;miehet;5275;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;25-34;miehet;5625;2021/03/02 12:03:58
Perustoimeentulotuki;2021;viikko;3;Koko Suomi;35-44;miehet;3726;2021/03/02 12:03:58
