etuus;vuosi;aikatyyppi;viikko;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Perustoimeentulotuki;2019;viikko;14;Pohjois-Pohjanmaa;kaikki;kaikki;1701;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;14;Pohjois-Savo;kaikki;kaikki;1266;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;14;Päijät-Häme;kaikki;kaikki;1107;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;14;Satakunta;kaikki;kaikki;840;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;14;Uusimaa;kaikki;kaikki;9573;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;14;Varsinais-Suomi;kaikki;kaikki;2162;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Etelä-Karjala;kaikki;kaikki;608;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Etelä-Pohjanmaa;kaikki;kaikki;763;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Etelä-Savo;kaikki;kaikki;627;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Kainuu;kaikki;kaikki;338;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Kanta-Häme;kaikki;kaikki;924;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Keski-Pohjanmaa;kaikki;kaikki;244;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Keski-Suomi;kaikki;kaikki;1504;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Kymenlaakso;kaikki;kaikki;788;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Lappi;kaikki;kaikki;825;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Pirkanmaa;kaikki;kaikki;3056;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Pohjanmaa;kaikki;kaikki;629;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Pohjois-Karjala;kaikki;kaikki;856;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Pohjois-Pohjanmaa;kaikki;kaikki;1809;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Pohjois-Savo;kaikki;kaikki;1355;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Päijät-Häme;kaikki;kaikki;1188;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Satakunta;kaikki;kaikki;842;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Uusimaa;kaikki;kaikki;11050;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;14;Varsinais-Suomi;kaikki;kaikki;2482;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Etelä-Karjala;kaikki;kaikki;450;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Etelä-Pohjanmaa;kaikki;kaikki;513;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Etelä-Savo;kaikki;kaikki;457;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Kainuu;kaikki;kaikki;229;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Kanta-Häme;kaikki;kaikki;623;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Keski-Pohjanmaa;kaikki;kaikki;155;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Keski-Suomi;kaikki;kaikki;1097;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Kymenlaakso;kaikki;kaikki;638;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Lappi;kaikki;kaikki;535;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Pirkanmaa;kaikki;kaikki;2132;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Pohjanmaa;kaikki;kaikki;423;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Pohjois-Karjala;kaikki;kaikki;627;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Pohjois-Pohjanmaa;kaikki;kaikki;1270;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Pohjois-Savo;kaikki;kaikki;1030;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Päijät-Häme;kaikki;kaikki;919;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Satakunta;kaikki;kaikki;628;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Uusimaa;kaikki;kaikki;8310;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;14;Varsinais-Suomi;kaikki;kaikki;1691;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Etelä-Karjala;kaikki;kaikki;612;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Etelä-Pohjanmaa;kaikki;kaikki;694;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Etelä-Savo;kaikki;kaikki;648;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Kainuu;kaikki;kaikki;266;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Kanta-Häme;kaikki;kaikki;983;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Keski-Pohjanmaa;kaikki;kaikki;204;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Keski-Suomi;kaikki;kaikki;1491;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Kymenlaakso;kaikki;kaikki;819;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Lappi;kaikki;kaikki;679;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Pirkanmaa;kaikki;kaikki;2932;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Pohjanmaa;kaikki;kaikki;560;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Pohjois-Karjala;kaikki;kaikki;790;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Pohjois-Pohjanmaa;kaikki;kaikki;1680;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Pohjois-Savo;kaikki;kaikki;1402;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Päijät-Häme;kaikki;kaikki;1422;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Satakunta;kaikki;kaikki;916;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Uusimaa;kaikki;kaikki;10885;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;15;Varsinais-Suomi;kaikki;kaikki;2331;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Etelä-Karjala;kaikki;kaikki;479;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Etelä-Pohjanmaa;kaikki;kaikki;583;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Etelä-Savo;kaikki;kaikki;504;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Kainuu;kaikki;kaikki;221;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Kanta-Häme;kaikki;kaikki;699;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Keski-Pohjanmaa;kaikki;kaikki;153;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Keski-Suomi;kaikki;kaikki;1187;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Kymenlaakso;kaikki;kaikki;609;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Lappi;kaikki;kaikki;570;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Pirkanmaa;kaikki;kaikki;2398;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Pohjanmaa;kaikki;kaikki;433;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Pohjois-Karjala;kaikki;kaikki;586;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Pohjois-Pohjanmaa;kaikki;kaikki;1382;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Pohjois-Savo;kaikki;kaikki;1034;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Päijät-Häme;kaikki;kaikki;1003;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Satakunta;kaikki;kaikki;677;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Uusimaa;kaikki;kaikki;9185;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;15;Varsinais-Suomi;kaikki;kaikki;1865;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Etelä-Karjala;kaikki;kaikki;632;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Etelä-Pohjanmaa;kaikki;kaikki;726;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Etelä-Savo;kaikki;kaikki;670;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Kainuu;kaikki;kaikki;333;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Kanta-Häme;kaikki;kaikki;975;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Keski-Pohjanmaa;kaikki;kaikki;205;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Keski-Suomi;kaikki;kaikki;1666;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Kymenlaakso;kaikki;kaikki;887;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Lappi;kaikki;kaikki;819;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Pirkanmaa;kaikki;kaikki;3128;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Pohjanmaa;kaikki;kaikki;657;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Pohjois-Karjala;kaikki;kaikki;748;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Pohjois-Pohjanmaa;kaikki;kaikki;1815;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Pohjois-Savo;kaikki;kaikki;1450;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Päijät-Häme;kaikki;kaikki;1442;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Satakunta;kaikki;kaikki;974;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Uusimaa;kaikki;kaikki;12478;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;15;Varsinais-Suomi;kaikki;kaikki;2389;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Etelä-Karjala;kaikki;kaikki;780;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Etelä-Pohjanmaa;kaikki;kaikki;892;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Etelä-Savo;kaikki;kaikki;808;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Kainuu;kaikki;kaikki;379;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Kanta-Häme;kaikki;kaikki;1179;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Keski-Pohjanmaa;kaikki;kaikki;230;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Keski-Suomi;kaikki;kaikki;2000;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Kymenlaakso;kaikki;kaikki;1078;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Lappi;kaikki;kaikki;875;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Pirkanmaa;kaikki;kaikki;4117;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Pohjanmaa;kaikki;kaikki;631;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Pohjois-Karjala;kaikki;kaikki;965;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Pohjois-Pohjanmaa;kaikki;kaikki;2252;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Pohjois-Savo;kaikki;kaikki;1797;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Päijät-Häme;kaikki;kaikki;1821;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Satakunta;kaikki;kaikki;1164;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Uusimaa;kaikki;kaikki;14147;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;16;Varsinais-Suomi;kaikki;kaikki;2934;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Etelä-Karjala;kaikki;kaikki;755;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Etelä-Pohjanmaa;kaikki;kaikki;855;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Etelä-Savo;kaikki;kaikki;689;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Kainuu;kaikki;kaikki;344;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Kanta-Häme;kaikki;kaikki;1133;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Keski-Pohjanmaa;kaikki;kaikki;268;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Keski-Suomi;kaikki;kaikki;1875;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Kymenlaakso;kaikki;kaikki;1007;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Lappi;kaikki;kaikki;815;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Pirkanmaa;kaikki;kaikki;3752;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Pohjanmaa;kaikki;kaikki;664;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Pohjois-Karjala;kaikki;kaikki;880;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Pohjois-Pohjanmaa;kaikki;kaikki;2057;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Pohjois-Savo;kaikki;kaikki;1651;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Päijät-Häme;kaikki;kaikki;1703;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Satakunta;kaikki;kaikki;1007;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Uusimaa;kaikki;kaikki;14534;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;16;Varsinais-Suomi;kaikki;kaikki;2881;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Etelä-Karjala;kaikki;kaikki;668;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Etelä-Pohjanmaa;kaikki;kaikki;798;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Etelä-Savo;kaikki;kaikki;691;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Kainuu;kaikki;kaikki;336;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Kanta-Häme;kaikki;kaikki;938;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Keski-Pohjanmaa;kaikki;kaikki;272;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Keski-Suomi;kaikki;kaikki;1885;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Kymenlaakso;kaikki;kaikki;964;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Lappi;kaikki;kaikki;796;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Pirkanmaa;kaikki;kaikki;3427;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Pohjanmaa;kaikki;kaikki;605;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Pohjois-Karjala;kaikki;kaikki;938;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Pohjois-Pohjanmaa;kaikki;kaikki;2162;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Pohjois-Savo;kaikki;kaikki;1510;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Päijät-Häme;kaikki;kaikki;1400;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Satakunta;kaikki;kaikki;1043;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Uusimaa;kaikki;kaikki;12273;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;16;Varsinais-Suomi;kaikki;kaikki;2668;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Etelä-Karjala;kaikki;kaikki;725;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Etelä-Pohjanmaa;kaikki;kaikki;948;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Etelä-Savo;kaikki;kaikki;707;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Kainuu;kaikki;kaikki;379;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Kanta-Häme;kaikki;kaikki;1004;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Keski-Pohjanmaa;kaikki;kaikki;339;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Keski-Suomi;kaikki;kaikki;1729;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Kymenlaakso;kaikki;kaikki;982;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Lappi;kaikki;kaikki;911;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Pirkanmaa;kaikki;kaikki;3696;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Pohjanmaa;kaikki;kaikki;629;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Pohjois-Karjala;kaikki;kaikki;1012;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Pohjois-Pohjanmaa;kaikki;kaikki;2170;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Pohjois-Savo;kaikki;kaikki;1542;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Päijät-Häme;kaikki;kaikki;1451;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Satakunta;kaikki;kaikki;1039;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Uusimaa;kaikki;kaikki;11871;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;17;Varsinais-Suomi;kaikki;kaikki;2604;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Etelä-Karjala;kaikki;kaikki;639;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Etelä-Pohjanmaa;kaikki;kaikki;841;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Etelä-Savo;kaikki;kaikki;689;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Kainuu;kaikki;kaikki;357;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Kanta-Häme;kaikki;kaikki;944;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Keski-Pohjanmaa;kaikki;kaikki;272;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Keski-Suomi;kaikki;kaikki;1700;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Kymenlaakso;kaikki;kaikki;1020;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Lappi;kaikki;kaikki;900;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Pirkanmaa;kaikki;kaikki;3430;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Pohjanmaa;kaikki;kaikki;573;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Pohjois-Karjala;kaikki;kaikki;959;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Pohjois-Pohjanmaa;kaikki;kaikki;2200;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Pohjois-Savo;kaikki;kaikki;1512;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Päijät-Häme;kaikki;kaikki;1424;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Satakunta;kaikki;kaikki;978;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Uusimaa;kaikki;kaikki;12424;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;17;Varsinais-Suomi;kaikki;kaikki;2677;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Etelä-Karjala;kaikki;kaikki;539;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Etelä-Pohjanmaa;kaikki;kaikki;647;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Etelä-Savo;kaikki;kaikki;498;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Kainuu;kaikki;kaikki;282;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Kanta-Häme;kaikki;kaikki;736;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Keski-Pohjanmaa;kaikki;kaikki;248;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Keski-Suomi;kaikki;kaikki;1297;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Kymenlaakso;kaikki;kaikki;733;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Lappi;kaikki;kaikki;695;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Pirkanmaa;kaikki;kaikki;2667;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Pohjanmaa;kaikki;kaikki;514;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Pohjois-Karjala;kaikki;kaikki;749;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Pohjois-Pohjanmaa;kaikki;kaikki;1709;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Pohjois-Savo;kaikki;kaikki;1225;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Päijät-Häme;kaikki;kaikki;996;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Satakunta;kaikki;kaikki;776;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Uusimaa;kaikki;kaikki;8887;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;17;Varsinais-Suomi;kaikki;kaikki;2089;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Etelä-Karjala;kaikki;kaikki;567;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Etelä-Pohjanmaa;kaikki;kaikki;789;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Etelä-Savo;kaikki;kaikki;652;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Kainuu;kaikki;kaikki;293;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Kanta-Häme;kaikki;kaikki;885;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Keski-Pohjanmaa;kaikki;kaikki;251;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Keski-Suomi;kaikki;kaikki;1435;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Kymenlaakso;kaikki;kaikki;763;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Lappi;kaikki;kaikki;784;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Pirkanmaa;kaikki;kaikki;2918;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Pohjanmaa;kaikki;kaikki;611;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Pohjois-Karjala;kaikki;kaikki;857;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Pohjois-Pohjanmaa;kaikki;kaikki;1875;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Pohjois-Savo;kaikki;kaikki;1322;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Päijät-Häme;kaikki;kaikki;1189;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Satakunta;kaikki;kaikki;922;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Uusimaa;kaikki;kaikki;9893;2021/07/01 10:04:09
Perustoimeentulotuki;2019;viikko;18;Varsinais-Suomi;kaikki;kaikki;2115;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Etelä-Karjala;kaikki;kaikki;540;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Etelä-Pohjanmaa;kaikki;kaikki;682;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Etelä-Savo;kaikki;kaikki;537;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Kainuu;kaikki;kaikki;261;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Kanta-Häme;kaikki;kaikki;760;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Keski-Pohjanmaa;kaikki;kaikki;229;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Keski-Suomi;kaikki;kaikki;1305;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Kymenlaakso;kaikki;kaikki;768;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Lappi;kaikki;kaikki;675;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Pirkanmaa;kaikki;kaikki;2725;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Pohjanmaa;kaikki;kaikki;529;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Pohjois-Karjala;kaikki;kaikki;770;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Pohjois-Pohjanmaa;kaikki;kaikki;1542;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Pohjois-Savo;kaikki;kaikki;1167;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Päijät-Häme;kaikki;kaikki;1118;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Satakunta;kaikki;kaikki;716;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Uusimaa;kaikki;kaikki;9754;2021/07/01 10:04:09
Perustoimeentulotuki;2020;viikko;18;Varsinais-Suomi;kaikki;kaikki;2019;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Etelä-Karjala;kaikki;kaikki;491;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Etelä-Pohjanmaa;kaikki;kaikki;593;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Etelä-Savo;kaikki;kaikki;548;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Kainuu;kaikki;kaikki;242;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Kanta-Häme;kaikki;kaikki;793;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Keski-Pohjanmaa;kaikki;kaikki;186;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Keski-Suomi;kaikki;kaikki;1384;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Kymenlaakso;kaikki;kaikki;733;2021/07/01 10:04:09
Perustoimeentulotuki;2021;viikko;18;Lappi;kaikki;kaikki;700;2021/07/01 10:04:09
