etuus;vuosi;aikatyyppi;viikko;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated;saapuneet_hakemukset_kumu
Tartuntatautipäiväraha;2019;viikko;11;Koko Suomi;kaikki;kaikki;6;2021/01/28 10:02:56;65
Tartuntatautipäiväraha;2019;viikko;12;Koko Suomi;kaikki;kaikki;2;2021/01/28 10:02:56;67
Tartuntatautipäiväraha;2019;viikko;13;Koko Suomi;kaikki;kaikki;5;2021/01/28 10:02:56;72
Tartuntatautipäiväraha;2019;viikko;14;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;75
Tartuntatautipäiväraha;2019;viikko;15;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;79
Tartuntatautipäiväraha;2019;viikko;16;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;83
Tartuntatautipäiväraha;2019;viikko;17;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;86
Tartuntatautipäiväraha;2019;viikko;18;Koko Suomi;kaikki;kaikki;5;2021/01/28 10:02:56;91
Tartuntatautipäiväraha;2019;viikko;19;Koko Suomi;kaikki;kaikki;5;2021/01/28 10:02:56;96
Tartuntatautipäiväraha;2019;viikko;20;Koko Suomi;kaikki;kaikki;2;2021/01/28 10:02:56;98
Tartuntatautipäiväraha;2019;viikko;21;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;102
Tartuntatautipäiväraha;2019;viikko;22;Koko Suomi;kaikki;kaikki;12;2021/01/28 10:02:56;114
Tartuntatautipäiväraha;2019;viikko;23;Koko Suomi;kaikki;kaikki;5;2021/01/28 10:02:56;119
Tartuntatautipäiväraha;2019;viikko;24;Koko Suomi;kaikki;kaikki;6;2021/01/28 10:02:56;125
Tartuntatautipäiväraha;2019;viikko;25;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;129
Tartuntatautipäiväraha;2019;viikko;26;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;132
Tartuntatautipäiväraha;2019;viikko;27;Koko Suomi;kaikki;kaikki;1;2021/01/28 10:02:56;133
Tartuntatautipäiväraha;2019;viikko;28;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;137
Tartuntatautipäiväraha;2019;viikko;29;Koko Suomi;kaikki;kaikki;2;2021/01/28 10:02:56;139
Tartuntatautipäiväraha;2019;viikko;30;Koko Suomi;kaikki;kaikki;2;2021/01/28 10:02:56;141
Tartuntatautipäiväraha;2019;viikko;31;Koko Suomi;kaikki;kaikki;1;2021/01/28 10:02:56;142
Tartuntatautipäiväraha;2019;viikko;32;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;146
Tartuntatautipäiväraha;2019;viikko;33;Koko Suomi;kaikki;kaikki;1;2021/01/28 10:02:56;147
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;kaikki;kaikki;5;2021/01/28 10:02:56;152
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;156
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;kaikki;kaikki;2;2021/01/28 10:02:56;158
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;161
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;kaikki;kaikki;7;2021/01/28 10:02:56;168
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;172
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;176
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;179
Tartuntatautipäiväraha;2019;viikko;43;Koko Suomi;kaikki;kaikki;5;2021/01/28 10:02:56;184
Tartuntatautipäiväraha;2019;viikko;44;Koko Suomi;kaikki;kaikki;6;2021/01/28 10:02:56;190
Tartuntatautipäiväraha;2019;viikko;45;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;193
Tartuntatautipäiväraha;2019;viikko;46;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;197
Tartuntatautipäiväraha;2019;viikko;47;Koko Suomi;kaikki;kaikki;6;2021/01/28 10:02:56;203
Tartuntatautipäiväraha;2019;viikko;48;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;207
Tartuntatautipäiväraha;2019;viikko;49;Koko Suomi;kaikki;kaikki;7;2021/01/28 10:02:56;214
Tartuntatautipäiväraha;2019;viikko;50;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;217
Tartuntatautipäiväraha;2019;viikko;51;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;220
Tartuntatautipäiväraha;2020;viikko;1;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;4
Tartuntatautipäiväraha;2020;viikko;3;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;7
Tartuntatautipäiväraha;2020;viikko;4;Koko Suomi;kaikki;kaikki;4;2021/01/28 10:02:56;11
Tartuntatautipäiväraha;2020;viikko;5;Koko Suomi;kaikki;kaikki;2;2021/01/28 10:02:56;13
Tartuntatautipäiväraha;2020;viikko;6;Koko Suomi;kaikki;kaikki;6;2021/01/28 10:02:56;19
Tartuntatautipäiväraha;2020;viikko;7;Koko Suomi;kaikki;kaikki;1;2021/01/28 10:02:56;20
Tartuntatautipäiväraha;2020;viikko;8;Koko Suomi;kaikki;kaikki;3;2021/01/28 10:02:56;23
Tartuntatautipäiväraha;2020;viikko;9;Koko Suomi;kaikki;kaikki;6;2021/01/28 10:02:56;29
Tartuntatautipäiväraha;2020;viikko;10;Koko Suomi;kaikki;kaikki;15;2021/01/28 10:02:56;44
Tartuntatautipäiväraha;2020;viikko;11;Koko Suomi;kaikki;kaikki;125;2021/01/28 10:02:56;169
Tartuntatautipäiväraha;2020;viikko;12;Koko Suomi;kaikki;kaikki;727;2021/01/28 10:02:56;896
Tartuntatautipäiväraha;2020;viikko;13;Koko Suomi;kaikki;kaikki;546;2021/01/28 10:02:56;1442
Tartuntatautipäiväraha;2020;viikko;14;Koko Suomi;kaikki;kaikki;498;2021/01/28 10:02:56;1940
Tartuntatautipäiväraha;2020;viikko;15;Koko Suomi;kaikki;kaikki;422;2021/01/28 10:02:56;2362
Tartuntatautipäiväraha;2020;viikko;16;Koko Suomi;kaikki;kaikki;572;2021/01/28 10:02:56;2934
Tartuntatautipäiväraha;2020;viikko;17;Koko Suomi;kaikki;kaikki;790;2021/01/28 10:02:56;3724
Tartuntatautipäiväraha;2020;viikko;18;Koko Suomi;kaikki;kaikki;944;2021/01/28 10:02:56;4668
Tartuntatautipäiväraha;2020;viikko;19;Koko Suomi;kaikki;kaikki;1305;2021/01/28 10:02:56;5973
Tartuntatautipäiväraha;2020;viikko;20;Koko Suomi;kaikki;kaikki;1326;2021/01/28 10:02:56;7299
Tartuntatautipäiväraha;2020;viikko;21;Koko Suomi;kaikki;kaikki;879;2021/01/28 10:02:56;8178
Tartuntatautipäiväraha;2020;viikko;22;Koko Suomi;kaikki;kaikki;1146;2021/01/28 10:02:56;9324
Tartuntatautipäiväraha;2020;viikko;23;Koko Suomi;kaikki;kaikki;1260;2021/01/28 10:02:56;10584
Tartuntatautipäiväraha;2020;viikko;24;Koko Suomi;kaikki;kaikki;1154;2021/01/28 10:02:56;11738
Tartuntatautipäiväraha;2020;viikko;25;Koko Suomi;kaikki;kaikki;723;2021/01/28 10:02:56;12461
Tartuntatautipäiväraha;2020;viikko;26;Koko Suomi;kaikki;kaikki;641;2021/01/28 10:02:56;13102
Tartuntatautipäiväraha;2020;viikko;27;Koko Suomi;kaikki;kaikki;724;2021/01/28 10:02:56;13826
Tartuntatautipäiväraha;2020;viikko;28;Koko Suomi;kaikki;kaikki;432;2021/01/28 10:02:56;14258
Tartuntatautipäiväraha;2020;viikko;29;Koko Suomi;kaikki;kaikki;360;2021/01/28 10:02:56;14618
Tartuntatautipäiväraha;2020;viikko;30;Koko Suomi;kaikki;kaikki;315;2021/01/28 10:02:56;14933
Tartuntatautipäiväraha;2020;viikko;31;Koko Suomi;kaikki;kaikki;296;2021/01/28 10:02:56;15229
Tartuntatautipäiväraha;2020;viikko;32;Koko Suomi;kaikki;kaikki;177;2021/01/28 10:02:56;15406
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;kaikki;kaikki;250;2021/01/28 10:02:56;15656
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;kaikki;kaikki;304;2021/01/28 10:02:56;15960
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;kaikki;kaikki;445;2021/01/28 10:02:56;16405
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;kaikki;kaikki;487;2021/01/28 10:02:56;16892
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;kaikki;kaikki;575;2021/01/28 10:02:56;17467
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;kaikki;kaikki;522;2021/01/28 10:02:56;17989
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;kaikki;kaikki;609;2021/01/28 10:02:56;18598
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;kaikki;kaikki;698;2021/01/28 10:02:56;19296
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;kaikki;kaikki;1047;2021/01/28 10:02:56;20343
Tartuntatautipäiväraha;2020;viikko;42;Koko Suomi;kaikki;kaikki;1403;2021/01/28 10:02:56;21746
Tartuntatautipäiväraha;2020;viikko;43;Koko Suomi;kaikki;kaikki;1343;2021/01/28 10:02:56;23089
Tartuntatautipäiväraha;2020;viikko;44;Koko Suomi;kaikki;kaikki;1782;2021/01/28 10:02:56;24871
Tartuntatautipäiväraha;2020;viikko;45;Koko Suomi;kaikki;kaikki;2012;2021/01/28 10:02:56;26883
Tartuntatautipäiväraha;2020;viikko;46;Koko Suomi;kaikki;kaikki;2499;2021/01/28 10:02:56;29382
Tartuntatautipäiväraha;2020;viikko;47;Koko Suomi;kaikki;kaikki;2346;2021/01/28 10:02:56;31728
Tartuntatautipäiväraha;2020;viikko;48;Koko Suomi;kaikki;kaikki;2449;2021/01/28 10:02:56;34177
Tartuntatautipäiväraha;2020;viikko;49;Koko Suomi;kaikki;kaikki;2428;2021/01/28 10:02:56;36605
Tartuntatautipäiväraha;2020;viikko;50;Koko Suomi;kaikki;kaikki;3082;2021/01/28 10:02:56;39687
Tartuntatautipäiväraha;2020;viikko;51;Koko Suomi;kaikki;kaikki;3467;2021/01/28 10:02:56;43154
Tartuntatautipäiväraha;2020;viikko;52;Koko Suomi;kaikki;kaikki;1826;2021/01/28 10:02:56;44980
Tartuntatautipäiväraha;2020;viikko;53;Koko Suomi;kaikki;kaikki;2608;2021/01/28 10:02:56;47588
Tartuntatautipäiväraha;2021;viikko;1;Koko Suomi;kaikki;kaikki;2731;2021/01/28 10:02:56;2731
Tartuntatautipäiväraha;2021;viikko;2;Koko Suomi;kaikki;kaikki;3272;2021/01/28 10:02:56;6003
Tartuntatautipäiväraha;2021;viikko;3;Koko Suomi;kaikki;kaikki;3210;2021/01/28 10:02:56;9213
