vuosi;viikko;matkojen_maara;matkojen_maara_kertyma;alue;aikatyyppi;pituus_keskiarvo;pituus_viikkosumma;pituus_viikkosumma_kertyma;asiakkaiden_maara;paiva;updated
2019;20;1830;34554;Kainuu;viikko;57,3455628415301;104942,380;2091312,820;740;2019-05-20;2021/03/02 07:38:21
2019;21;1924;36478;Kainuu;viikko;55,8329989604990;107422,690;2198735,510;722;2019-05-27;2021/03/02 07:38:21
2019;22;1697;38175;Kainuu;viikko;51,0267707719505;86592,430;2285327,940;633;2019-06-03;2021/03/02 07:38:21
2019;23;1907;40082;Kainuu;viikko;60,0164237021500;114451,320;2399779,260;732;2019-06-10;2021/03/02 07:38:21
2019;24;1946;42028;Kainuu;viikko;61,5786330935252;119832,020;2519611,280;780;2019-06-17;2021/03/02 07:38:21
2019;25;1529;43557;Kainuu;viikko;66,3298757357750;101418,380;2621029,660;646;2019-06-24;2021/03/02 07:38:21
2019;26;1643;45200;Kainuu;viikko;59,2826658551430;97401,420;2718431,080;628;2019-07-01;2021/03/02 07:38:21
2019;27;1373;46573;Kainuu;viikko;55,4023306627822;76067,400;2794498,480;528;2019-07-08;2021/03/02 07:38:21
2019;28;1297;47870;Kainuu;viikko;51,4507324595220;66731,600;2861230,080;492;2019-07-15;2021/03/02 07:38:21
2019;29;1196;49066;Kainuu;viikko;56,6360367892977;67736,700;2928966,780;473;2019-07-22;2021/03/02 07:38:21
2019;30;1399;50465;Kainuu;viikko;59,0000714796283;82541,100;3011507,880;569;2019-07-29;2021/03/02 07:38:21
2019;31;1495;51960;Kainuu;viikko;63,6890033444816;95215,060;3106722,940;576;2019-08-05;2021/03/02 07:38:21
2019;32;1675;53635;Kainuu;viikko;57,4051343283582;96153,600;3202876,540;656;2019-08-12;2021/03/02 07:38:21
2019;33;1837;55472;Kainuu;viikko;60,3631464344039;110887,100;3313763,640;694;2019-08-19;2021/03/02 07:38:21
2019;34;1761;57233;Kainuu;viikko;60,7657751277683;107008,530;3420772,170;690;2019-08-26;2021/03/02 07:38:21
2019;35;1848;59081;Kainuu;viikko;58,4321482683983;107982,610;3528754,780;715;2019-09-02;2021/03/02 07:38:21
2019;36;1859;60940;Kainuu;viikko;61,0318988703604;113458,300;3642213,080;734;2019-09-09;2021/03/02 07:38:21
2019;37;1848;62788;Kainuu;viikko;60,6256493506494;112036,200;3754249,280;722;2019-09-16;2021/03/02 07:38:21
2019;38;1992;64780;Kainuu;viikko;58,7384839357430;117007,060;3871256,340;756;2019-09-23;2021/03/02 07:38:21
2019;39;1922;66702;Kainuu;viikko;57,7310197710718;110959,020;3982215,360;759;2019-09-30;2021/03/02 07:38:21
2019;40;1961;68663;Kainuu;viikko;56,8414125446201;111466,010;4093681,370;762;2019-10-07;2021/03/02 07:38:21
2019;41;1853;70516;Kainuu;viikko;64,0423421478683;118670,460;4212351,830;740;2019-10-14;2021/03/02 07:38:21
2019;42;1763;72279;Kainuu;viikko;60,4982132728304;106658,350;4319010,180;676;2019-10-21;2021/03/02 07:38:21
2019;43;1985;74264;Kainuu;viikko;59,8291989924433;118760,960;4437771,140;786;2019-10-28;2021/03/02 07:38:21
2019;44;1960;76224;Kainuu;viikko;66,6785510204082;130689,960;4568461,100;774;2019-11-04;2021/03/02 07:38:21
2019;45;2023;78247;Kainuu;viikko;63,7969105289175;129061,150;4697522,250;791;2019-11-11;2021/03/02 07:38:21
2019;46;2019;80266;Kainuu;viikko;59,6670629024269;120467,800;4817990,050;821;2019-11-18;2021/03/02 07:38:21
2019;47;1922;82188;Kainuu;viikko;59,6877003121748;114719,760;4932709,810;767;2019-11-25;2021/03/02 07:38:21
2019;48;1916;84104;Kainuu;viikko;64,1271294363257;122867,580;5055577,390;764;2019-12-02;2021/03/02 07:38:21
2019;49;1913;86017;Kainuu;viikko;62,5119079979090;119585,280;5175162,670;743;2019-12-09;2021/03/02 07:38:21
2019;50;2200;88217;Kainuu;viikko;59,0849818181818;129986,960;5305149,630;828;2019-12-16;2021/03/02 07:38:21
2019;51;1853;90070;Kainuu;viikko;65,7817161359957;121893,520;5427043,150;718;2019-12-23;2021/03/02 07:38:21
2019;52;807;90877;Kainuu;viikko;51,8919454770756;41876,800;5468919,950;368;2019-12-30;2021/03/02 07:38:21
2021;1;1875;1875;Kanta-Häme;viikko;34,6764746666667;65018,390;65018,390;654;2021-01-04;2021/03/02 07:38:21
2021;2;3004;4879;Kanta-Häme;viikko;33,3742743009321;100256,320;165274,710;1007;2021-01-11;2021/03/02 07:38:21
2021;3;2877;7756;Kanta-Häme;viikko;34,4029683698297;98977,340;264252,050;987;2021-01-18;2021/03/02 07:38:21
2020;1;1532;1532;Kanta-Häme;viikko;30,7496801566580;47108,510;47108,510;666;2020-01-06;2021/03/02 07:38:21
2020;2;2636;4168;Kanta-Häme;viikko;31,5887594840668;83267,970;130376,480;988;2020-01-13;2021/03/02 07:38:21
2020;3;2442;6610;Kanta-Häme;viikko;33,1213226863227;80882,270;211258,750;963;2020-01-20;2021/03/02 07:38:21
2020;4;2458;9068;Kanta-Häme;viikko;31,9417615947925;78512,850;289771,600;961;2020-01-27;2021/03/02 07:38:21
2020;5;2513;11581;Kanta-Häme;viikko;32,0524353362515;80547,770;370319,370;955;2020-02-03;2021/03/02 07:38:21
2020;6;2603;14184;Kanta-Häme;viikko;32,0024471763350;83302,370;453621,740;1047;2020-02-10;2021/03/02 07:38:21
2020;7;2476;16660;Kanta-Häme;viikko;31,0789701130856;76951,530;530573,270;1020;2020-02-17;2021/03/02 07:38:21
2020;8;2289;18949;Kanta-Häme;viikko;30,5310135430319;69885,490;600458,760;908;2020-02-24;2021/03/02 07:38:21
2020;9;2265;21214;Kanta-Häme;viikko;30,9062428256071;70002,640;670461,400;899;2020-03-02;2021/03/02 07:38:21
2020;10;2658;23872;Kanta-Häme;viikko;32,0937208427389;85305,110;755766,510;999;2020-03-09;2021/03/02 07:38:21
2020;11;2217;26089;Kanta-Häme;viikko;32,9439648173207;73036,770;828803,280;866;2020-03-16;2021/03/02 07:38:21
2020;12;1400;27489;Kanta-Häme;viikko;34,7894500000000;48705,230;877508,510;538;2020-03-23;2021/03/02 07:38:21
2020;13;1428;28917;Kanta-Häme;viikko;32,9245588235294;47016,270;924524,780;482;2020-03-30;2021/03/02 07:38:21
2020;14;1381;30298;Kanta-Häme;viikko;29,9088703837799;41304,150;965828,930;507;2020-04-06;2021/03/02 07:38:21
2020;15;1166;31464;Kanta-Häme;viikko;28,1475986277873;32820,100;998649,030;433;2020-04-13;2021/03/02 07:38:21
2020;16;1494;32958;Kanta-Häme;viikko;30,4696251673360;45521,620;1044170,650;541;2020-04-20;2021/03/02 07:38:21
2020;17;1461;34419;Kanta-Häme;viikko;31,0200205338809;45320,250;1089490,900;549;2020-04-27;2021/03/02 07:38:21
2020;18;1394;35813;Kanta-Häme;viikko;28,1938737446198;39302,260;1128793,160;533;2020-05-04;2021/03/02 07:38:21
2020;19;1791;37604;Kanta-Häme;viikko;31,0265103294249;55568,480;1184361,640;671;2020-05-11;2021/03/02 07:38:21
2020;20;1928;39532;Kanta-Häme;viikko;30,8888018672199;59553,610;1243915,250;669;2020-05-18;2021/03/02 07:38:21
2020;21;1670;41202;Kanta-Häme;viikko;30,9685389221557;51717,460;1295632,710;662;2020-05-25;2021/03/02 07:38:21
2020;22;2079;43281;Kanta-Häme;viikko;31,2800144300144;65031,150;1360663,860;786;2020-06-01;2021/03/02 07:38:21
2020;23;2245;45526;Kanta-Häme;viikko;30,8395812917595;69234,860;1429898,720;834;2020-06-08;2021/03/02 07:38:21
2020;24;2218;47744;Kanta-Häme;viikko;32,8004869251578;72751,480;1502650,200;811;2020-06-15;2021/03/02 07:38:21
2020;25;1829;49573;Kanta-Häme;viikko;33,2121323127392;60744,990;1563395,190;743;2020-06-22;2021/03/02 07:38:21
2020;26;1921;51494;Kanta-Häme;viikko;32,5304060385216;62490,910;1625886,100;752;2020-06-29;2021/03/02 07:38:21
2020;27;1926;53420;Kanta-Häme;viikko;32,3388473520249;62284,620;1688170,720;735;2020-07-06;2021/03/02 07:38:21
2020;28;1843;55263;Kanta-Häme;viikko;33,0064243081932;60830,840;1749001,560;711;2020-07-13;2021/03/02 07:38:21
2020;29;1797;57060;Kanta-Häme;viikko;33,6569393433500;60481,520;1809483,080;676;2020-07-20;2021/03/02 07:38:21
2020;30;1900;58960;Kanta-Häme;viikko;32,1270263157895;61041,350;1870524,430;701;2020-07-27;2021/03/02 07:38:21
2020;31;1861;60821;Kanta-Häme;viikko;32,9514723267061;61322,690;1931847,120;740;2020-08-03;2021/03/02 07:38:21
2020;32;2133;62954;Kanta-Häme;viikko;30,5045616502579;65066,230;1996913,350;833;2020-08-10;2021/03/02 07:38:21
2020;33;2346;65300;Kanta-Häme;viikko;33,0189087809037;77462,360;2074375,710;906;2020-08-17;2021/03/02 07:38:21
2020;34;2359;67659;Kanta-Häme;viikko;32,1315472657906;75798,320;2150174,030;894;2020-08-24;2021/03/02 07:38:21
2020;35;2477;70136;Kanta-Häme;viikko;30,2829713362939;75010,920;2225184,950;942;2020-08-31;2021/03/02 07:38:21
2020;36;2603;72739;Kanta-Häme;viikko;31,1512063004226;81086,590;2306271,540;995;2020-09-07;2021/03/02 07:38:21
2020;37;2511;75250;Kanta-Häme;viikko;28,1645479888491;70721,180;2376992,720;972;2020-09-14;2021/03/02 07:38:21
2020;38;2500;77750;Kanta-Häme;viikko;28,6533760000000;71633,440;2448626,160;946;2020-09-21;2021/03/02 07:38:21
2020;39;2706;80456;Kanta-Häme;viikko;30,0047856614930;81192,950;2529819,110;1024;2020-09-28;2021/03/02 07:38:21
2020;40;2536;82992;Kanta-Häme;viikko;29,6079219242902;75085,690;2604904,800;955;2020-10-05;2021/03/02 07:38:21
2020;41;2471;85463;Kanta-Häme;viikko;31,3423998381222;77447,070;2682351,870;934;2020-10-12;2021/03/02 07:38:21
2020;42;2439;87902;Kanta-Häme;viikko;29,4626978269783;71859,520;2754211,390;910;2020-10-19;2021/03/02 07:38:21
2020;43;2643;90545;Kanta-Häme;viikko;31,6314074914869;83601,810;2837813,200;989;2020-10-26;2021/03/02 07:38:21
2020;44;2664;93209;Kanta-Häme;viikko;31,6270157657658;84254,370;2922067,570;1000;2020-11-02;2021/03/02 07:38:21
2020;45;2773;95982;Kanta-Häme;viikko;33,3568193292463;92498,460;3014566,030;1009;2020-11-09;2021/03/02 07:38:21
2020;46;2741;98723;Kanta-Häme;viikko;32,8923932871215;90158,050;3104724,080;1003;2020-11-16;2021/03/02 07:38:21
2020;47;2686;101409;Kanta-Häme;viikko;32,9530640357409;88511,930;3193236,010;974;2020-11-23;2021/03/02 07:38:21
2020;48;2895;104304;Kanta-Häme;viikko;33,0262970639033;95611,130;3288847,140;1053;2020-11-30;2021/03/02 07:38:21
2020;49;2827;107131;Kanta-Häme;viikko;31,5034877962504;89060,360;3377907,500;1042;2020-12-07;2021/03/02 07:38:21
2020;50;2596;109727;Kanta-Häme;viikko;32,6792950693374;84835,450;3462742,950;966;2020-12-14;2021/03/02 07:38:21
2020;51;2679;112406;Kanta-Häme;viikko;35,2655991041433;94476,540;3557219,490;904;2020-12-21;2021/03/02 07:38:21
2020;52;1710;114116;Kanta-Häme;viikko;33,1925321637427;56759,230;3613978,720;559;2020-12-28;2021/03/02 07:38:21
2019;1;1706;1706;Kanta-Häme;viikko;31,0559788980070;52981,500;52981,500;713;2019-01-07;2021/03/02 07:38:21
2019;2;2485;4191;Kanta-Häme;viikko;32,4614486921529;80666,700;133648,200;976;2019-01-14;2021/03/02 07:38:21
2019;3;2766;6957;Kanta-Häme;viikko;33,6297180043384;93019,800;226668,000;1044;2019-01-21;2021/03/02 07:38:21
2019;4;2736;9693;Kanta-Häme;viikko;34,9904239766082;95733,800;322401,800;994;2019-01-28;2021/03/02 07:38:21
2019;5;2763;12456;Kanta-Häme;viikko;35,8695258776692;99107,500;421509,300;997;2019-02-04;2021/03/02 07:38:21
2019;6;2863;15319;Kanta-Häme;viikko;33,7224938875306;96547,500;518056,800;1068;2019-02-11;2021/03/02 07:38:21
2019;7;2819;18138;Kanta-Häme;viikko;32,6196523589926;91954,800;610011,600;1020;2019-02-18;2021/03/02 07:38:21
2019;8;2562;20700;Kanta-Häme;viikko;31,0845042935207;79638,500;689650,100;931;2019-02-25;2021/03/02 07:38:21
2019;9;2425;23125;Kanta-Häme;viikko;34,5158350515464;83700,900;773351,000;879;2019-03-04;2021/03/02 07:38:21
2019;10;2818;25943;Kanta-Häme;viikko;33,2111426543648;93589,000;866940,000;994;2019-03-11;2021/03/02 07:38:21
2019;11;2813;28756;Kanta-Häme;viikko;32,3617845716317;91033,700;957973,700;1007;2019-03-18;2021/03/02 07:38:21
2019;12;2826;31582;Kanta-Häme;viikko;31,4418612880396;88854,700;1046828,400;978;2019-03-25;2021/03/02 07:38:21
2019;13;3021;34603;Kanta-Häme;viikko;33,5285236676597;101289,670;1148118,070;980;2019-04-01;2021/03/02 07:38:21
2019;14;2798;37401;Kanta-Häme;viikko;31,6464832022873;88546,860;1236664,930;1016;2019-04-08;2021/03/02 07:38:21
2019;15;2873;40274;Kanta-Häme;viikko;31,9237452140620;91716,920;1328381,850;991;2019-04-15;2021/03/02 07:38:21
2019;16;1866;42140;Kanta-Häme;viikko;30,8390943193998;57545,750;1385927,600;734;2019-04-22;2021/03/02 07:38:21
2019;17;2879;45019;Kanta-Häme;viikko;31,6914102118791;91239,570;1477167,170;975;2019-04-29;2021/03/02 07:38:21
2019;18;2409;47428;Kanta-Häme;viikko;31,7870319634703;76574,960;1553742,130;894;2019-05-06;2021/03/02 07:38:21
2019;19;2661;50089;Kanta-Häme;viikko;32,5423788049605;86595,270;1640337,400;971;2019-05-13;2021/03/02 07:38:21
2019;20;2909;52998;Kanta-Häme;viikko;32,8263389480921;95491,820;1735829,220;1020;2019-05-20;2021/03/02 07:38:21
2019;21;2951;55949;Kanta-Häme;viikko;33,5821111487631;99100,810;1834930,030;1011;2019-05-27;2021/03/02 07:38:21
2019;22;2610;58559;Kanta-Häme;viikko;35,4913409961686;92632,400;1927562,430;885;2019-06-03;2021/03/02 07:38:21
2019;23;2819;61378;Kanta-Häme;viikko;33,2835012415750;93826,190;2021388,620;1018;2019-06-10;2021/03/02 07:38:21
2019;24;2689;64067;Kanta-Häme;viikko;33,1761063592414;89210,550;2110599,170;967;2019-06-17;2021/03/02 07:38:21
2019;25;2112;66179;Kanta-Häme;viikko;33,1684706439394;70051,810;2180650,980;824;2019-06-24;2021/03/02 07:38:21
2019;26;2128;68307;Kanta-Häme;viikko;30,0119078947368;63865,340;2244516,320;826;2019-07-01;2021/03/02 07:38:21
2019;27;1945;70252;Kanta-Häme;viikko;30,5834961439589;59484,900;2304001,220;742;2019-07-08;2021/03/02 07:38:21
2019;28;1750;72002;Kanta-Häme;viikko;32,8138914285714;57424,310;2361425,530;644;2019-07-15;2021/03/02 07:38:21
2019;29;1736;73738;Kanta-Häme;viikko;31,4556682027650;54607,040;2416032,570;655;2019-07-22;2021/03/02 07:38:21
2019;30;1746;75484;Kanta-Häme;viikko;31,9989347079038;55870,140;2471902,710;687;2019-07-29;2021/03/02 07:38:21
2019;31;2051;77535;Kanta-Häme;viikko;33,1024475865431;67893,120;2539795,830;773;2019-08-05;2021/03/02 07:38:21
2019;32;2423;79958;Kanta-Häme;viikko;31,7891580685101;77025,130;2616820,960;872;2019-08-12;2021/03/02 07:38:21
2019;33;2600;82558;Kanta-Häme;viikko;30,9329461538462;80425,660;2697246,620;950;2019-08-19;2021/03/02 07:38:21
2019;34;2467;85025;Kanta-Häme;viikko;29,6227563842724;73079,340;2770325,960;913;2019-08-26;2021/03/02 07:38:21
2019;35;2786;87811;Kanta-Häme;viikko;32,1608614501077;89600,160;2859926,120;1030;2019-09-02;2021/03/02 07:38:21
2019;36;2574;90385;Kanta-Häme;viikko;31,7291530691531;81670,840;2941596,960;935;2019-09-09;2021/03/02 07:38:21
2019;37;2861;93246;Kanta-Häme;viikko;30,9027927298147;88412,890;3030009,850;1043;2019-09-16;2021/03/02 07:38:21
2019;38;2777;96023;Kanta-Häme;viikko;30,8599819949586;85698,170;3115708,020;1013;2019-09-23;2021/03/02 07:38:21
2019;39;2647;98670;Kanta-Häme;viikko;31,3565697015489;83000,840;3198708,860;983;2019-09-30;2021/03/02 07:38:21
2019;40;2627;101297;Kanta-Häme;viikko;29,5691473163304;77678,150;3276387,010;970;2019-10-07;2021/03/02 07:38:21
2019;41;2718;104015;Kanta-Häme;viikko;30,3899852832965;82599,980;3358986,990;1035;2019-10-14;2021/03/02 07:38:21
2019;42;2321;106336;Kanta-Häme;viikko;31,6680956484274;73501,650;3432488,640;845;2019-10-21;2021/03/02 07:38:21
2019;43;2826;109162;Kanta-Häme;viikko;31,9996744515216;90431,080;3522919,720;1037;2019-10-28;2021/03/02 07:38:21
2019;44;2912;112074;Kanta-Häme;viikko;32,7676236263736;95419,320;3618339,040;1020;2019-11-04;2021/03/02 07:38:21
2019;45;2915;114989;Kanta-Häme;viikko;32,4747547169811;94663,910;3713002,950;1036;2019-11-11;2021/03/02 07:38:21
2019;46;2980;117969;Kanta-Häme;viikko;32,6909194630872;97418,940;3810421,890;1009;2019-11-18;2021/03/02 07:38:21
2019;47;2941;120910;Kanta-Häme;viikko;32,1741040462428;94624,040;3905045,930;1081;2019-11-25;2021/03/02 07:38:21
2019;48;2991;123901;Kanta-Häme;viikko;32,3080374456703;96633,340;4001679,270;1030;2019-12-02;2021/03/02 07:38:21
2019;49;2596;126497;Kanta-Häme;viikko;32,0483782742681;83197,590;4084876,860;1001;2019-12-09;2021/03/02 07:38:21
2019;50;2926;129423;Kanta-Häme;viikko;31,7087081339713;92779,680;4177656,540;1087;2019-12-16;2021/03/02 07:38:21
2019;51;2624;132047;Kanta-Häme;viikko;32,2590091463415;84647,640;4262304,180;982;2019-12-23;2021/03/02 07:38:21
2019;52;1162;133209;Kanta-Häme;viikko;27,4807401032702;31932,620;4294236,800;465;2019-12-30;2021/03/02 07:38:21
2021;1;581;581;Keski-Pohjanmaa;viikko;56,7333907056799;32962,100;32962,100;257;2021-01-04;2021/03/02 07:38:21
2021;2;906;1487;Keski-Pohjanmaa;viikko;58,0533443708609;52596,330;85558,430;375;2021-01-11;2021/03/02 07:38:21
2021;3;905;2392;Keski-Pohjanmaa;viikko;53,1687292817680;48117,700;133676,130;380;2021-01-18;2021/03/02 07:38:21
2020;1;534;534;Keski-Pohjanmaa;viikko;52,7301498127341;28157,900;28157,900;234;2020-01-06;2021/03/02 07:38:21
2020;2;881;1415;Keski-Pohjanmaa;viikko;59,6407491486947;52543,500;80701,400;368;2020-01-13;2021/03/02 07:38:21
2020;3;892;2307;Keski-Pohjanmaa;viikko;62,3029147982063;55574,200;136275,600;354;2020-01-20;2021/03/02 07:38:21
2020;4;856;3163;Keski-Pohjanmaa;viikko;64,7683878504673;55441,740;191717,340;349;2020-01-27;2021/03/02 07:38:21
2020;5;816;3979;Keski-Pohjanmaa;viikko;58,0305759803922;47352,950;239070,290;333;2020-02-03;2021/03/02 07:38:21
2020;6;811;4790;Keski-Pohjanmaa;viikko;49,2301849568434;39925,680;278995,970;318;2020-02-10;2021/03/02 07:38:21
2020;7;835;5625;Keski-Pohjanmaa;viikko;54,6047664670659;45594,980;324590,950;347;2020-02-17;2021/03/02 07:38:21
2020;8;852;6477;Keski-Pohjanmaa;viikko;51,1828638497653;43607,800;368198,750;346;2020-02-24;2021/03/02 07:38:21
2020;9;814;7291;Keski-Pohjanmaa;viikko;52,2704668304668;42548,160;410746,910;320;2020-03-02;2021/03/02 07:38:21
2020;10;874;8165;Keski-Pohjanmaa;viikko;54,3813272311213;47529,280;458276,190;354;2020-03-09;2021/03/02 07:38:21
2020;11;750;8915;Keski-Pohjanmaa;viikko;61,0717200000000;45803,790;504079,980;309;2020-03-16;2021/03/02 07:38:21
2020;12;468;9383;Keski-Pohjanmaa;viikko;70,9834615384615;33220,260;537300,240;212;2020-03-23;2021/03/02 07:38:21
2020;13;462;9845;Keski-Pohjanmaa;viikko;78,6411255411255;36332,200;573632,440;191;2020-03-30;2021/03/02 07:38:21
2020;14;474;10319;Keski-Pohjanmaa;viikko;63,3088607594937;30008,400;603640,840;183;2020-04-06;2021/03/02 07:38:21
2020;15;342;10661;Keski-Pohjanmaa;viikko;61,4029239766082;20999,800;624640,640;149;2020-04-13;2021/03/02 07:38:21
2020;16;520;11181;Keski-Pohjanmaa;viikko;67,1471730769231;34916,530;659557,170;205;2020-04-20;2021/03/02 07:38:21
2020;17;524;11705;Keski-Pohjanmaa;viikko;68,0419847328244;35654,000;695211,170;194;2020-04-27;2021/03/02 07:38:21
2020;18;483;12188;Keski-Pohjanmaa;viikko;63,1652173913043;30508,800;725719,970;200;2020-05-04;2021/03/02 07:38:21
2020;19;659;12847;Keski-Pohjanmaa;viikko;70,7140060698027;46600,530;772320,500;250;2020-05-11;2021/03/02 07:38:21
2020;20;658;13505;Keski-Pohjanmaa;viikko;68,2455623100304;44905,580;817226,080;260;2020-05-18;2021/03/02 07:38:21
2020;21;555;14060;Keski-Pohjanmaa;viikko;64,4449009009009;35766,920;852993,000;220;2020-05-25;2021/03/02 07:38:21
2020;22;744;14804;Keski-Pohjanmaa;viikko;62,4057795698925;46429,900;899422,900;288;2020-06-01;2021/03/02 07:38:21
2020;23;758;15562;Keski-Pohjanmaa;viikko;63,2902374670185;47974,000;947396,900;311;2020-06-08;2021/03/02 07:38:21
2020;24;738;16300;Keski-Pohjanmaa;viikko;69,1497289972900;51032,500;998429,400;299;2020-06-15;2021/03/02 07:38:21
2020;25;628;16928;Keski-Pohjanmaa;viikko;59,3591082802548;37277,520;1035706,920;254;2020-06-22;2021/03/02 07:38:21
2020;26;697;17625;Keski-Pohjanmaa;viikko;55,9684361549498;39010,000;1074716,920;280;2020-06-29;2021/03/02 07:38:21
2020;27;676;18301;Keski-Pohjanmaa;viikko;60,2102071005917;40702,100;1115419,020;277;2020-07-06;2021/03/02 07:38:21
2020;28;538;18839;Keski-Pohjanmaa;viikko;52,8915985130112;28455,680;1143874,700;232;2020-07-13;2021/03/02 07:38:21
2020;29;617;19456;Keski-Pohjanmaa;viikko;63,8633873581848;39403,710;1183278,410;227;2020-07-20;2021/03/02 07:38:21
2020;30;648;20104;Keski-Pohjanmaa;viikko;68,3515432098765;44291,800;1227570,210;263;2020-07-27;2021/03/02 07:38:21
2020;31;718;20822;Keski-Pohjanmaa;viikko;60,9369080779944;43752,700;1271322,910;296;2020-08-03;2021/03/02 07:38:21
2020;32;705;21527;Keski-Pohjanmaa;viikko;58,3214184397163;41116,600;1312439,510;286;2020-08-10;2021/03/02 07:38:21
2020;33;841;22368;Keski-Pohjanmaa;viikko;57,4200475624257;48290,260;1360729,770;319;2020-08-17;2021/03/02 07:38:21
2020;34;825;23193;Keski-Pohjanmaa;viikko;54,4635151515152;44932,400;1405662,170;326;2020-08-24;2021/03/02 07:38:21
2020;35;865;24058;Keski-Pohjanmaa;viikko;68,9363930635838;59629,980;1465292,150;347;2020-08-31;2021/03/02 07:38:21
2020;36;868;24926;Keski-Pohjanmaa;viikko;65,3672350230415;56738,760;1522030,910;350;2020-09-07;2021/03/02 07:38:21
2020;37;893;25819;Keski-Pohjanmaa;viikko;62,0936730123180;55449,650;1577480,560;354;2020-09-14;2021/03/02 07:38:21
2020;38;977;26796;Keski-Pohjanmaa;viikko;66,9277379733879;65388,400;1642868,960;348;2020-09-21;2021/03/02 07:38:21
2020;39;902;27698;Keski-Pohjanmaa;viikko;59,5689800443459;53731,220;1696600,180;334;2020-09-28;2021/03/02 07:38:21
2020;40;848;28546;Keski-Pohjanmaa;viikko;56,2497641509434;47699,800;1744299,980;333;2020-10-05;2021/03/02 07:38:21
2020;41;859;29405;Keski-Pohjanmaa;viikko;64,4300465657742;55345,410;1799645,390;341;2020-10-12;2021/03/02 07:38:21
2020;42;794;30199;Keski-Pohjanmaa;viikko;58,8966624685139;46763,950;1846409,340;311;2020-10-19;2021/03/02 07:38:21
2020;43;926;31125;Keski-Pohjanmaa;viikko;54,4373758099352;50409,010;1896818,350;341;2020-10-26;2021/03/02 07:38:21
2020;44;867;31992;Keski-Pohjanmaa;viikko;58,9810611303345;51136,580;1947954,930;331;2020-11-02;2021/03/02 07:38:21
2020;45;840;32832;Keski-Pohjanmaa;viikko;48,2197738095238;40504,610;1988459,540;328;2020-11-09;2021/03/02 07:38:21
2020;46;857;33689;Keski-Pohjanmaa;viikko;52,8972345390899;45332,930;2033792,470;340;2020-11-16;2021/03/02 07:38:21
2020;47;869;34558;Keski-Pohjanmaa;viikko;60,0991829689298;52226,190;2086018,660;333;2020-11-23;2021/03/02 07:38:21
2020;48;936;35494;Keski-Pohjanmaa;viikko;62,8411752136752;58819,340;2144838,000;361;2020-11-30;2021/03/02 07:38:21
2020;49;931;36425;Keski-Pohjanmaa;viikko;63,9602470461869;59546,990;2204384,990;362;2020-12-07;2021/03/02 07:38:21
2020;50;980;37405;Keski-Pohjanmaa;viikko;62,8805306122449;61622,920;2266007,910;370;2020-12-14;2021/03/02 07:38:21
2020;51;1014;38419;Keski-Pohjanmaa;viikko;67,3049901380671;68247,260;2334255,170;373;2020-12-21;2021/03/02 07:38:21
2020;52;555;38974;Keski-Pohjanmaa;viikko;55,5520720720721;30831,400;2365086,570;230;2020-12-28;2021/03/02 07:38:21
2019;1;642;642;Keski-Pohjanmaa;viikko;54,2959501557632;34858,000;34858,000;279;2019-01-07;2021/03/02 07:38:21
2019;2;960;1602;Keski-Pohjanmaa;viikko;53,3381250000000;51204,600;86062,600;381;2019-01-14;2021/03/02 07:38:21
2019;3;898;2500;Keski-Pohjanmaa;viikko;55,0994432071269;49479,300;135541,900;336;2019-01-21;2021/03/02 07:38:21
2019;4;989;3489;Keski-Pohjanmaa;viikko;57,1924165824065;56563,300;192105,200;362;2019-01-28;2021/03/02 07:38:21
2019;5;910;4399;Keski-Pohjanmaa;viikko;56,3525274725275;51280,800;243386,000;349;2019-02-04;2021/03/02 07:38:21
2019;6;927;5326;Keski-Pohjanmaa;viikko;54,4605177993528;50484,900;293870,900;360;2019-02-11;2021/03/02 07:38:21
2019;7;877;6203;Keski-Pohjanmaa;viikko;50,6279361459521;44400,700;338271,600;346;2019-02-18;2021/03/02 07:38:21
2019;8;829;7032;Keski-Pohjanmaa;viikko;48,3556091676719;40086,800;378358,400;310;2019-02-25;2021/03/02 07:38:21
2019;9;801;7833;Keski-Pohjanmaa;viikko;42,9720349563046;34420,600;412779,000;314;2019-03-04;2021/03/02 07:38:21
2019;10;877;8710;Keski-Pohjanmaa;viikko;41,2498289623717;36176,100;448955,100;357;2019-03-11;2021/03/02 07:38:21
2019;11;826;9536;Keski-Pohjanmaa;viikko;44,0564164648910;36390,600;485345,700;307;2019-03-18;2021/03/02 07:38:21
2019;12;817;10353;Keski-Pohjanmaa;viikko;48,7927784577723;39863,700;525209,400;320;2019-03-25;2021/03/02 07:38:21
2019;13;841;11194;Keski-Pohjanmaa;viikko;49,2211058263971;41394,950;566604,350;348;2019-04-01;2021/03/02 07:38:21
2019;14;764;11958;Keski-Pohjanmaa;viikko;45,0954057591623;34452,890;601057,240;305;2019-04-08;2021/03/02 07:38:21
2019;15;850;12808;Keski-Pohjanmaa;viikko;45,9340000000000;39043,900;640101,140;325;2019-04-15;2021/03/02 07:38:21
2019;16;653;13461;Keski-Pohjanmaa;viikko;41,8485451761103;27327,100;667428,240;276;2019-04-22;2021/03/02 07:38:21
2019;17;877;14338;Keski-Pohjanmaa;viikko;51,2736602052452;44967,000;712395,240;339;2019-04-29;2021/03/02 07:38:21
