"etuus";"vuosi";"kuukausi";"paiva";"alue";"saajat_kaikki"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Etelä-Savo";"326"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Kainuu";"74"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Kanta-Häme";"438"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Keski-Pohjanmaa";"57"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Keski-Suomi";"632"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Kymenlaakso";"303"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Lappi";"380"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Pirkanmaa";"998"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Pohjanmaa";"1198"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Pohjois-Karjala";"171"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Pohjois-Pohjanmaa";"997"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Pohjois-Savo";"365"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Päijät-Häme";"378"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Satakunta";"755"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Uusimaa";"6816"
"Tartuntatautipäiväraha";"2021";"3";"2021-03-01";"Varsinais-Suomi";"1916"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Etelä-Karjala";"194"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Etelä-Pohjanmaa";"264"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Etelä-Savo";"329"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Kainuu";"24"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Kanta-Häme";"387"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Keski-Pohjanmaa";"37"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Keski-Suomi";"337"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Kymenlaakso";"231"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Lappi";"279"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Pirkanmaa";"858"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Pohjanmaa";"752"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Pohjois-Karjala";"97"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Pohjois-Pohjanmaa";"522"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Pohjois-Savo";"239"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Päijät-Häme";"461"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Satakunta";"501"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Uusimaa";"6313"
"Tartuntatautipäiväraha";"2021";"4";"2021-04-01";"Varsinais-Suomi";"1811"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Etelä-Karjala";"267"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Etelä-Pohjanmaa";"210"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Etelä-Savo";"540"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Kainuu";"39"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Kanta-Häme";"634"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Keski-Pohjanmaa";"63"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Keski-Suomi";"375"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Kymenlaakso";"374"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Lappi";"253"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Pirkanmaa";"1045"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Pohjanmaa";"456"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Pohjois-Karjala";"85"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Pohjois-Pohjanmaa";"374"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Pohjois-Savo";"273"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Päijät-Häme";"828"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Satakunta";"377"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Uusimaa";"7005"
"Tartuntatautipäiväraha";"2021";"5";"2021-05-01";"Varsinais-Suomi";"2130"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Etelä-Karjala";"180"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Etelä-Pohjanmaa";"249"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Etelä-Savo";"204"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Kainuu";"48"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Kanta-Häme";"621"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Keski-Pohjanmaa";"242"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Keski-Suomi";"185"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Kymenlaakso";"248"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Lappi";"271"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Pirkanmaa";"1079"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Pohjanmaa";"278"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Pohjois-Karjala";"70"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Pohjois-Pohjanmaa";"441"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Pohjois-Savo";"167"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Päijät-Häme";"1113"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Satakunta";"330"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Uusimaa";"4857"
"Tartuntatautipäiväraha";"2021";"6";"2021-06-01";"Varsinais-Suomi";"1459"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Etelä-Karjala";"66"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Etelä-Pohjanmaa";"129"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Etelä-Savo";"115"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Kainuu";"58"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Kanta-Häme";"483"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Keski-Pohjanmaa";"220"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Keski-Suomi";"120"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Kymenlaakso";"154"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Lappi";"110"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Pirkanmaa";"564"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Pohjanmaa";"127"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Pohjois-Karjala";"64"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Pohjois-Pohjanmaa";"203"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Pohjois-Savo";"85"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Päijät-Häme";"627"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Satakunta";"226"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Uusimaa";"2473"
"Tartuntatautipäiväraha";"2021";"7";"2021-07-01";"Varsinais-Suomi";"608"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Etelä-Karjala";"80"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Etelä-Pohjanmaa";"141"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Etelä-Savo";"116"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Kainuu";"91"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Kanta-Häme";"173"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Keski-Pohjanmaa";"44"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Keski-Suomi";"211"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Kymenlaakso";"153"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Lappi";"149"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Pirkanmaa";"596"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Pohjanmaa";"88"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Pohjois-Karjala";"133"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Pohjois-Pohjanmaa";"253"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Pohjois-Savo";"164"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Päijät-Häme";"423"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Satakunta";"199"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Uusimaa";"1811"
"Tartuntatautipäiväraha";"2021";"8";"2021-08-01";"Varsinais-Suomi";"547"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Etelä-Karjala";"184"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Etelä-Pohjanmaa";"531"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Etelä-Savo";"285"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Kainuu";"239"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Kanta-Häme";"484"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Keski-Pohjanmaa";"130"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Keski-Suomi";"521"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Kymenlaakso";"383"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Lappi";"308"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Pirkanmaa";"1481"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Pohjanmaa";"359"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Pohjois-Karjala";"269"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Pohjois-Pohjanmaa";"966"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Pohjois-Savo";"389"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Päijät-Häme";"536"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Satakunta";"516"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Uusimaa";"4067"
"Tartuntatautipäiväraha";"2021";"9";"2021-09-01";"Varsinais-Suomi";"1315"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Etelä-Karjala";"236"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Etelä-Pohjanmaa";"502"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Etelä-Savo";"389"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Kainuu";"146"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Kanta-Häme";"484"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Keski-Pohjanmaa";"126"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Keski-Suomi";"303"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Kymenlaakso";"299"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Lappi";"260"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Pirkanmaa";"898"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Pohjanmaa";"589"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Pohjois-Karjala";"161"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Pohjois-Pohjanmaa";"906"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Pohjois-Savo";"392"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Päijät-Häme";"296"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Satakunta";"367"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Uusimaa";"3053"
"Tartuntatautipäiväraha";"2021";"10";"2021-10-01";"Varsinais-Suomi";"1066"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Etelä-Karjala";"169"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Etelä-Pohjanmaa";"607"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Etelä-Savo";"257"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Kainuu";"68"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Kanta-Häme";"330"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Keski-Pohjanmaa";"142"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Keski-Suomi";"479"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Kymenlaakso";"209"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Lappi";"323"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Pirkanmaa";"725"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Pohjanmaa";"598"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Pohjois-Karjala";"111"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Pohjois-Pohjanmaa";"748"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Pohjois-Savo";"566"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Päijät-Häme";"546"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Satakunta";"564"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Uusimaa";"2857"
"Tartuntatautipäiväraha";"2021";"11";"2021-11-01";"Varsinais-Suomi";"1036"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Etelä-Karjala";"142"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Etelä-Pohjanmaa";"825"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Etelä-Savo";"197"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Kainuu";"63"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Kanta-Häme";"365"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Keski-Pohjanmaa";"202"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Keski-Suomi";"563"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Kymenlaakso";"223"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Lappi";"430"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Pirkanmaa";"681"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Pohjanmaa";"555"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Pohjois-Karjala";"123"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Pohjois-Pohjanmaa";"968"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Pohjois-Savo";"470"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Päijät-Häme";"644"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Satakunta";"534"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Uusimaa";"2780"
"Tartuntatautipäiväraha";"2021";"12";"2021-12-01";"Varsinais-Suomi";"1045"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Etelä-Karjala";"233"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Etelä-Pohjanmaa";"1072"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Etelä-Savo";"349"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Kainuu";"171"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Kanta-Häme";"690"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Keski-Pohjanmaa";"214"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Keski-Suomi";"715"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Kymenlaakso";"297"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Lappi";"1004"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Pirkanmaa";"1281"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Pohjanmaa";"736"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Pohjois-Karjala";"205"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Pohjois-Pohjanmaa";"1601"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Pohjois-Savo";"626"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Päijät-Häme";"843"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Satakunta";"758"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Uusimaa";"3876"
"Tartuntatautipäiväraha";"2022";"1";"2022-01-01";"Varsinais-Suomi";"1676"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Etelä-Karjala";"339"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Etelä-Pohjanmaa";"1766"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Etelä-Savo";"568"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Kainuu";"203"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Kanta-Häme";"1357"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Keski-Pohjanmaa";"208"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Keski-Suomi";"1048"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Kymenlaakso";"779"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Lappi";"2343"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Pirkanmaa";"2193"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Pohjanmaa";"1454"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Pohjois-Karjala";"202"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Pohjois-Pohjanmaa";"2041"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Pohjois-Savo";"954"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Päijät-Häme";"904"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Satakunta";"1463"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Uusimaa";"8206"
"Tartuntatautipäiväraha";"2022";"2";"2022-02-01";"Varsinais-Suomi";"2410"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Etelä-Karjala";"706"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Etelä-Pohjanmaa";"2007"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Etelä-Savo";"870"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Kainuu";"368"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Kanta-Häme";"1603"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Keski-Pohjanmaa";"606"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Keski-Suomi";"1565"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Kymenlaakso";"1225"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Lappi";"2649"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Pirkanmaa";"2739"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Pohjanmaa";"1986"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Pohjois-Karjala";"386"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Pohjois-Pohjanmaa";"2786"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Pohjois-Savo";"1120"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Päijät-Häme";"1780"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Satakunta";"2040"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Uusimaa";"13385"
"Tartuntatautipäiväraha";"2022";"3";"2022-03-01";"Varsinais-Suomi";"3670"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Etelä-Karjala";"862"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Etelä-Pohjanmaa";"1337"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Etelä-Savo";"900"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Kainuu";"570"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Kanta-Häme";"1098"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Keski-Pohjanmaa";"724"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Keski-Suomi";"1274"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Kymenlaakso";"1364"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Lappi";"1745"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Pirkanmaa";"2555"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Pohjanmaa";"1698"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Pohjois-Karjala";"475"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Pohjois-Pohjanmaa";"2661"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Pohjois-Savo";"982"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Päijät-Häme";"1505"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Satakunta";"1940"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Uusimaa";"9977"
"Tartuntatautipäiväraha";"2022";"4";"2022-04-01";"Varsinais-Suomi";"3509"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Etelä-Karjala";"1338"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Etelä-Pohjanmaa";"1350"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Etelä-Savo";"1168"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Kainuu";"1189"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Kanta-Häme";"1278"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Keski-Pohjanmaa";"954"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Keski-Suomi";"1592"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Kymenlaakso";"1966"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Lappi";"1908"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Pirkanmaa";"3116"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Pohjanmaa";"2201"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Pohjois-Karjala";"780"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Pohjois-Pohjanmaa";"3850"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Pohjois-Savo";"1521"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Päijät-Häme";"1574"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Satakunta";"2225"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Uusimaa";"11203"
"Tartuntatautipäiväraha";"2022";"5";"2022-05-01";"Varsinais-Suomi";"4237"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Etelä-Karjala";"1902"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Etelä-Pohjanmaa";"2144"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Etelä-Savo";"2181"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Kainuu";"1777"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Kanta-Häme";"1707"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Keski-Pohjanmaa";"1770"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Keski-Suomi";"2811"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Kymenlaakso";"2994"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Lappi";"2484"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Pirkanmaa";"4966"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Pohjanmaa";"3408"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Pohjois-Karjala";"1502"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Pohjois-Pohjanmaa";"5773"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Pohjois-Savo";"2740"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Päijät-Häme";"2475"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Satakunta";"2922"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Uusimaa";"15638"
"Tartuntatautipäiväraha";"2022";"6";"2022-06-01";"Varsinais-Suomi";"6797"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Etelä-Karjala";"1404"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Etelä-Pohjanmaa";"1483"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Etelä-Savo";"2008"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Kainuu";"1381"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Kanta-Häme";"1265"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Keski-Pohjanmaa";"950"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Keski-Suomi";"2015"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Kymenlaakso";"1975"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Lappi";"1815"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Pirkanmaa";"4515"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Pohjanmaa";"1752"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Pohjois-Karjala";"1225"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Pohjois-Pohjanmaa";"4141"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Pohjois-Savo";"2202"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Päijät-Häme";"1437"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Satakunta";"2363"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Uusimaa";"11600"
"Tartuntatautipäiväraha";"2022";"7";"2022-07-01";"Varsinais-Suomi";"4067"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Etelä-Karjala";"1351"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Etelä-Pohjanmaa";"1576"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Etelä-Savo";"1475"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Kainuu";"930"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Kanta-Häme";"1144"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Keski-Pohjanmaa";"848"
"Tartuntatautipäiväraha";"2022";"8";"2022-08-01";"Keski-Suomi";"1847"
