"toimenpideluokka";"alue";"korvatut_testit_lkm";"viikko";"vuosi";"aikatyyppi";"updated";"paiva"
"Vasta-ainetesti";"Koko Suomi";"26";"34";"2022";"viikko";"2023/12/26 16:37:42";"2022-08-22"
"Vasta-ainetesti";"Koko Suomi";"92";"35";"2020";"viikko";"2023/12/26 16:37:42";"2020-08-31"
"Vasta-ainetesti";"Koko Suomi";"49";"35";"2021";"viikko";"2023/12/26 16:37:42";"2021-08-30"
"Vasta-ainetesti";"Koko Suomi";"15";"35";"2022";"viikko";"2023/12/26 16:37:42";"2022-08-29"
"Vasta-ainetesti";"Koko Suomi";"90";"36";"2020";"viikko";"2023/12/26 16:37:42";"2020-09-07"
"Vasta-ainetesti";"Koko Suomi";"40";"36";"2021";"viikko";"2023/12/26 16:37:42";"2021-09-06"
"Vasta-ainetesti";"Koko Suomi";"11";"36";"2022";"viikko";"2023/12/26 16:37:42";"2022-09-05"
"Vasta-ainetesti";"Koko Suomi";"87";"37";"2020";"viikko";"2023/12/26 16:37:42";"2020-09-14"
"Vasta-ainetesti";"Koko Suomi";"46";"37";"2021";"viikko";"2023/12/26 16:37:42";"2021-09-13"
"Vasta-ainetesti";"Koko Suomi";"14";"37";"2022";"viikko";"2023/12/26 16:37:42";"2022-09-12"
"Vasta-ainetesti";"Koko Suomi";"94";"38";"2020";"viikko";"2023/12/26 16:37:42";"2020-09-21"
"Vasta-ainetesti";"Koko Suomi";"34";"38";"2021";"viikko";"2023/12/26 16:37:42";"2021-09-20"
"Vasta-ainetesti";"Koko Suomi";"7";"38";"2022";"viikko";"2023/12/26 16:37:42";"2022-09-19"
"Vasta-ainetesti";"Koko Suomi";"65";"39";"2020";"viikko";"2023/12/26 16:37:42";"2020-09-28"
"Vasta-ainetesti";"Koko Suomi";"39";"39";"2021";"viikko";"2023/12/26 16:37:42";"2021-09-27"
"Vasta-ainetesti";"Koko Suomi";"17";"39";"2022";"viikko";"2023/12/26 16:37:42";"2022-09-26"
"Vasta-ainetesti";"Koko Suomi";"3";"39";"2023";"viikko";"2023/12/26 16:37:42";"2023-09-25"
"Vasta-ainetesti";"Koko Suomi";"50";"40";"2020";"viikko";"2023/12/26 16:37:42";"2020-10-05"
"Vasta-ainetesti";"Koko Suomi";"30";"40";"2021";"viikko";"2023/12/26 16:37:42";"2021-10-04"
"Vasta-ainetesti";"Koko Suomi";"6";"40";"2022";"viikko";"2023/12/26 16:37:42";"2022-10-03"
"Vasta-ainetesti";"Koko Suomi";"3";"40";"2023";"viikko";"2023/12/26 16:37:42";"2023-10-02"
"Vasta-ainetesti";"Koko Suomi";"74";"41";"2020";"viikko";"2023/12/26 16:37:42";"2020-10-12"
"Vasta-ainetesti";"Koko Suomi";"47";"41";"2021";"viikko";"2023/12/26 16:37:42";"2021-10-11"
"Vasta-ainetesti";"Koko Suomi";"11";"41";"2022";"viikko";"2023/12/26 16:37:42";"2022-10-10"
"Vasta-ainetesti";"Koko Suomi";"64";"42";"2020";"viikko";"2023/12/26 16:37:42";"2020-10-19"
"Vasta-ainetesti";"Koko Suomi";"38";"42";"2021";"viikko";"2023/12/26 16:37:42";"2021-10-18"
"Vasta-ainetesti";"Koko Suomi";"13";"42";"2022";"viikko";"2023/12/26 16:37:42";"2022-10-17"
"Vasta-ainetesti";"Koko Suomi";"12";"42";"2023";"viikko";"2023/12/26 16:37:42";"2023-10-16"
"Vasta-ainetesti";"Koko Suomi";"58";"43";"2020";"viikko";"2023/12/26 16:37:42";"2020-10-26"
"Vasta-ainetesti";"Koko Suomi";"28";"43";"2021";"viikko";"2023/12/26 16:37:42";"2021-10-25"
"Vasta-ainetesti";"Koko Suomi";"14";"43";"2022";"viikko";"2023/12/26 16:37:42";"2022-10-24"
"Vasta-ainetesti";"Koko Suomi";"3";"43";"2023";"viikko";"2023/12/26 16:37:42";"2023-10-23"
"Vasta-ainetesti";"Koko Suomi";"62";"44";"2020";"viikko";"2023/12/26 16:37:42";"2020-11-02"
"Vasta-ainetesti";"Koko Suomi";"20";"44";"2021";"viikko";"2023/12/26 16:37:42";"2021-11-01"
"Vasta-ainetesti";"Koko Suomi";"12";"44";"2022";"viikko";"2023/12/26 16:37:42";"2022-10-31"
"Vasta-ainetesti";"Koko Suomi";"67";"45";"2020";"viikko";"2023/12/26 16:37:42";"2020-11-09"
"Vasta-ainetesti";"Koko Suomi";"47";"45";"2021";"viikko";"2023/12/26 16:37:42";"2021-11-08"
"Vasta-ainetesti";"Koko Suomi";"3";"45";"2022";"viikko";"2023/12/26 16:37:42";"2022-11-07"
"Vasta-ainetesti";"Koko Suomi";"39";"46";"2020";"viikko";"2023/12/26 16:37:42";"2020-11-16"
"Vasta-ainetesti";"Koko Suomi";"60";"46";"2021";"viikko";"2023/12/26 16:37:42";"2021-11-15"
"Vasta-ainetesti";"Koko Suomi";"8";"46";"2022";"viikko";"2023/12/26 16:37:42";"2022-11-14"
"Vasta-ainetesti";"Koko Suomi";"48";"47";"2020";"viikko";"2023/12/26 16:37:42";"2020-11-23"
"Vasta-ainetesti";"Koko Suomi";"32";"47";"2021";"viikko";"2023/12/26 16:37:42";"2021-11-22"
"Vasta-ainetesti";"Koko Suomi";"7";"47";"2022";"viikko";"2023/12/26 16:37:42";"2022-11-21"
"Vasta-ainetesti";"Koko Suomi";"33";"48";"2020";"viikko";"2023/12/26 16:37:42";"2020-11-30"
"Vasta-ainetesti";"Koko Suomi";"48";"48";"2021";"viikko";"2023/12/26 16:37:42";"2021-11-29"
"Vasta-ainetesti";"Koko Suomi";"7";"48";"2022";"viikko";"2023/12/26 16:37:42";"2022-11-28"
"Vasta-ainetesti";"Koko Suomi";"41";"49";"2020";"viikko";"2023/12/26 16:37:42";"2020-12-07"
"Vasta-ainetesti";"Koko Suomi";"41";"49";"2021";"viikko";"2023/12/26 16:37:42";"2021-12-06"
"Vasta-ainetesti";"Koko Suomi";"2";"49";"2022";"viikko";"2023/12/26 16:37:42";"2022-12-05"
"Vasta-ainetesti";"Koko Suomi";"51";"50";"2020";"viikko";"2023/12/26 16:37:42";"2020-12-14"
"Vasta-ainetesti";"Koko Suomi";"40";"50";"2021";"viikko";"2023/12/26 16:37:42";"2021-12-13"
"Vasta-ainetesti";"Koko Suomi";"16";"50";"2022";"viikko";"2023/12/26 16:37:42";"2022-12-12"
"Vasta-ainetesti";"Koko Suomi";"3";"50";"2023";"viikko";"2023/12/26 16:37:42";"2023-12-11"
"Vasta-ainetesti";"Koko Suomi";"38";"51";"2020";"viikko";"2023/12/26 16:37:42";"2020-12-21"
"Vasta-ainetesti";"Koko Suomi";"39";"51";"2021";"viikko";"2023/12/26 16:37:42";"2021-12-20"
"Vasta-ainetesti";"Koko Suomi";"13";"51";"2022";"viikko";"2023/12/26 16:37:42";"2022-12-19"
"Vasta-ainetesti";"Koko Suomi";"1";"51";"2023";"viikko";"2023/12/26 16:37:42";"2023-12-18"
"Vasta-ainetesti";"Koko Suomi";"38";"52";"2020";"viikko";"2023/12/26 16:37:42";"2020-12-28"
"Vasta-ainetesti";"Koko Suomi";"39";"52";"2021";"viikko";"2023/12/26 16:37:42";"2021-12-27"
"Vasta-ainetesti";"Koko Suomi";"4";"52";"2022";"viikko";"2023/12/26 16:37:42";"2022-12-26"
"Vasta-ainetesti";"Koko Suomi";"54";"53";"2020";"viikko";"2023/12/26 16:37:42";NA
