vuosi,viikko,matkojen_maara,matkojen_maara_kertyma,alue,aikatyyppi,pituus_keskiarvo,pituus_viikkosumma,pituus_viikkosumma_kertyma,asiakkaiden_maara,mk_valinen_osuus,paiva,updated
2019,35,4008,117812,Satakunta,viikko,35.722881736526944,143177.31,3897571.2800000003,1497,9.8,2019-09-02,2023-10-30T08:13:05Z
2019,35,14531,446743,Uusimaa,viikko,22.157527355309337,321971.03,10124350.89,5484,2.3,2019-09-02,2023-10-30T08:13:05Z
2019,35,8679,241817,Varsinais-Suomi,viikko,22.737438645005184,197338.23,5459920.58,3020,1.4,2019-09-02,2023-10-30T08:13:05Z
2019,34,77558,2363377,Koko Suomi,viikko,36.221233528456125,2809246.43,85144607.79,29216,5.6,2019-08-26,2023-10-30T08:13:05Z
2019,34,2430,74206,Etelä-Karjala,viikko,33.96062551440329,82524.32,2352539.52,897,4.9,2019-08-26,2023-10-30T08:13:05Z
2019,34,3546,120713,Etelä-Pohjanmaa,viikko,46.97879582628313,166586.81,6011332.98,1351,8.3,2019-08-26,2023-10-30T08:13:05Z
2019,34,3268,96169,Etelä-Savo,viikko,48.15664014687882,157375.9,4466394.24,1250,19.2,2019-08-26,2023-10-30T08:13:05Z
2019,34,1761,57233,Kainuu,viikko,60.765775127768315,107008.53,3420772.17,690,13.8,2019-08-26,2023-10-30T08:13:05Z
2019,34,2467,85025,Kanta-Häme,viikko,29.622756384272396,73079.34,2770325.96,913,16.8,2019-08-26,2023-10-30T08:13:05Z
2019,34,862,27338,Keski-Pohjanmaa,viikko,55.22715777262181,47605.81,1377370.52,322,15.8,2019-08-26,2023-10-30T08:13:05Z
2019,34,4633,132844,Keski-Suomi,viikko,38.23307144398878,177133.82,5211333.29,1744,5.7,2019-08-26,2023-10-30T08:13:05Z
2019,34,2812,88185,Kymenlaakso,viikko,32.75594950213371,92109.73,2867631.33,1202,10.8,2019-08-26,2023-10-30T08:13:05Z
2019,34,3093,101195,Lappi,viikko,73.82849337213062,228351.53,6942842.56,1178,9.2,2019-08-26,2023-10-30T08:13:05Z
2019,34,7958,249217,Pirkanmaa,viikko,27.858027142498116,221694.18,6738989.94,2949,2.4,2019-08-26,2023-10-30T08:13:05Z
